icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
9,pre_label_token,0,16,16,16,16,0.01,91.58484649658203,True,3400,1190,0.3306625949635225,0.33284623282296316,82.65532542509192,39.63892504267332,0.1780068725347519,1354.3939889705882,1363.3382221638656
9,pre_label_token,1,16,16,16,16,1000.0,74.33169555664062,False,3400,1190,0.09338437487097348,0.2966010005534196,21.91209425982307,30.360141478466385,0.1780068725347519,382.5024092371323,1214.8776785714285
9,pre_label_token,2,16,16,16,16,1000.0,72.99322509765625,False,3400,1190,0.09886790135327507,0.2905424102013852,23.31588159897748,28.809147682510503,0.1780068725347519,404.9629239430147,1190.0616990546218
9,pre_label_token,3,16,16,16,16,1000.0,69.52415466308594,False,3400,1190,0.09030337544048533,0.2879282911284631,21.12336565803079,28.13993443080357,0.1780068725347519,369.88262925091914,1179.3542410714285
9,pre_label_token,4,16,16,16,16,316.22776601683796,59.13778305053711,False,3400,1190,0.052845309692270616,0.2719382037635611,11.534095458984375,24.046449497767856,0.1780068725347519,216.454384765625,1113.858856355042
9,pre_label_token,5,16,16,16,16,316.22776601683796,58.44683074951172,False,3400,1190,0.04119691554237814,0.24715834705769515,8.552106736127069,17.702788742450107,0.1780068725347519,168.74256462545955,1012.3605961134454
9,pre_label_token,6,16,16,16,16,100.0,56.93021011352539,False,3400,1190,0.03721295472453622,0.2447284986992844,7.532212120504941,17.08074386981355,0.1780068725347519,152.42426283892462,1002.4079175420168
9,pre_label_token,7,16,16,16,16,100.0,56.68266296386719,False,3400,1190,0.03322219368289499,0.24057578399401752,6.5105779221478635,16.01763126148897,0.1780068725347519,136.07810848460477,985.3983849789915
9,pre_label_token,8,16,16,16,16,100.0,56.0882568359375,False,3400,1190,0.03220517573987736,0.23281989618509757,6.250221934599035,14.032117365989365,0.1780068725347519,131.91240076401655,953.6302586659664
9,pre_label_token,9,16,16,16,16,100.0,56.78084945678711,False,3400,1190,0.027013537392896764,0.20657057882357044,4.921159955193015,7.312286582113314,0.1780068725347519,110.64744880227482,846.1130777310924
