icl_example_index,token_role,layer,mean_cosine_all,n_tasks_all,n_examples_all,mean_cosine_correct,n_tasks_correct,n_examples_correct
5,pre_label_token,13,0.30221302551217377,29,4930,0.30254333486363033,29,2925
5,pre_label_token,14,0.3192733006616091,29,4930,0.31968991073041125,29,2925
5,pre_label_token,15,0.2981546516048497,29,4930,0.29867097176611423,29,2925
5,pre_label_token,16,0.3137344434789125,29,4930,0.31450387257038903,29,2925
5,pre_label_token,17,0.29500007218328017,29,4930,0.29609663135789593,29,2925
5,pre_label_token,18,0.2816642693019119,29,4930,0.2826576279155139,29,2925
5,pre_label_token,19,0.2728026258791315,29,4930,0.27389118679124735,29,2925
5,pre_label_token,20,0.2525827148286947,29,4930,0.2536110708746931,29,2925
5,pre_label_token,21,0.23880643725138287,29,4930,0.239815184429031,29,2925
5,pre_label_token,22,0.2247725352042772,29,4930,0.2257081669241447,29,2925
5,pre_label_token,23,0.21644626117857366,29,4930,0.21734552451505743,29,2925
5,pre_label_token,24,0.2109025023106871,29,4930,0.2118057745412506,29,2925
5,pre_label_token,25,0.2004634335894009,29,4930,0.2013361642201399,29,2925
5,pre_label_token,26,0.19016014932301536,29,4930,0.19117891859134722,29,2925
5,pre_label_token,27,0.16453600218840714,29,4930,0.16531299645530767,29,2925
5,pre_label_token,28,0.14267703608192248,29,4930,0.14299449363145336,29,2925
5,first_label_token,0,-0.01145657517240736,29,4930,-0.011402221525023723,29,2925
5,first_label_token,1,0.08976617120688074,29,4930,0.08988331622797353,29,2925
5,first_label_token,2,0.0833751891884182,29,4930,0.08349211398383667,29,2925
5,first_label_token,3,0.06773536202722583,29,4930,0.06779040518248904,29,2925
5,first_label_token,4,0.0753870746763102,29,4930,0.07542520456401439,29,2925
5,first_label_token,5,0.0949950566322639,29,4930,0.09531319529974255,29,2925
5,first_label_token,6,0.10862585940751536,29,4930,0.10890248451574609,29,2925
5,first_label_token,7,0.13621216615790438,29,4930,0.13652453102685255,29,2925
5,first_label_token,8,0.13478802924911523,29,4930,0.13506207306837215,29,2925
5,first_label_token,9,0.18324088398367167,29,4930,0.18319022485279832,29,2925
5,first_label_token,10,0.22716061387146855,29,4930,0.22747185540481887,29,2925
5,first_label_token,11,0.20850489921225557,29,4930,0.20888687262375807,29,2925
5,first_label_token,12,0.20845691175681763,29,4930,0.20897429484617094,29,2925
5,first_label_token,13,0.1897507090249966,29,4930,0.19010246198238998,29,2925
5,first_label_token,14,0.1942004869724142,29,4930,0.19443974753135237,29,2925
5,first_label_token,15,0.1837819715126835,29,4930,0.18396835973293618,29,2925
5,first_label_token,16,0.18693952371591124,29,4930,0.18723011582062163,29,2925
5,first_label_token,17,0.17893153165691886,29,4930,0.17960055082522589,29,2925
5,first_label_token,18,0.16984392220860925,29,4930,0.1704725440720032,29,2925
5,first_label_token,19,0.17194781092734174,29,4930,0.1727451092467226,29,2925
5,first_label_token,20,0.1614219682965556,29,4930,0.16218303376808763,29,2925
5,first_label_token,21,0.1628291743711151,29,4930,0.16349452624803987,29,2925
5,first_label_token,22,0.1538032685117475,29,4930,0.15448183733327636,29,2925
5,first_label_token,23,0.14730269641711793,29,4930,0.14802432484154043,29,2925
5,first_label_token,24,0.14457270939802302,29,4930,0.14527632527310272,29,2925
5,first_label_token,25,0.13538850683333545,29,4930,0.13614914707582573,29,2925
5,first_label_token,26,0.1271421723710052,29,4930,0.1278198788520591,29,2925
5,first_label_token,27,0.11747772464978284,29,4930,0.11794993827312157,29,2925
5,first_label_token,28,0.12125495268866934,29,4930,0.12153772701477182,29,2925
5,last_label_token,0,-0.011662923120732966,29,4930,-0.011516854427915451,29,2925
5,last_label_token,1,0.0888031089020058,29,4930,0.08887226242122465,29,2925
5,last_label_token,2,0.07928215544510248,29,4930,0.07936344334277613,29,2925
5,last_label_token,3,0.06638095052591686,29,4930,0.06637801942897253,29,2925
5,last_label_token,4,0.07210196545026426,29,4930,0.07207591475212369,29,2925
5,last_label_token,5,0.09029604430342543,29,4930,0.0905776884856409,29,2925
5,last_label_token,6,0.10464400399861665,29,4930,0.10477687554947775,29,2925
5,last_label_token,7,0.13274342761021748,29,4930,0.13295148435080872,29,2925
5,last_label_token,8,0.12956524418731188,29,4930,0.1297825973095565,29,2925
5,last_label_token,9,0.18012582552458706,29,4930,0.18000663235655118,29,2925
5,last_label_token,10,0.22031923796146594,29,4930,0.22043553428274804,29,2925
5,last_label_token,11,0.20026490236793099,29,4930,0.20043419201954685,29,2925
5,last_label_token,12,0.20455822024237494,29,4930,0.20503663165687486,29,2925
5,last_label_token,13,0.18379898176624856,29,4930,0.18429402017901683,29,2925
5,last_label_token,14,0.18639874869379505,29,4930,0.18683146486251517,29,2925
5,last_label_token,15,0.17793915016127043,29,4930,0.17834491276278577,29,2925
5,last_label_token,16,0.1816470073857184,29,4930,0.1821378156028945,29,2925
5,last_label_token,17,0.1749606604591526,29,4930,0.17585549285185748,29,2925
5,last_label_token,18,0.16637908622365574,29,4930,0.1671428919352334,29,2925
5,last_label_token,19,0.16918805832492895,29,4930,0.17008465644100618,29,2925
5,last_label_token,20,0.1593872853875931,29,4930,0.1601770723334931,29,2925
5,last_label_token,21,0.160679512817798,29,4930,0.16128871789009408,29,2925
5,last_label_token,22,0.1511808098133268,29,4930,0.1517619676887989,29,2925
5,last_label_token,23,0.14424347312285982,29,4930,0.14481888184773511,29,2925
5,last_label_token,24,0.14246970158198785,29,4930,0.14306961565182127,29,2925
5,last_label_token,25,0.1349271291160378,29,4930,0.13557061296084832,29,2925
5,last_label_token,26,0.12853186365602345,29,4930,0.12918662581721257,29,2925
5,last_label_token,27,0.12021916346817181,29,4930,0.1208474681038281,29,2925
5,last_label_token,28,0.12665447926726833,29,4930,0.12718815806096997,29,2925
6,pre_label_token,0,-0.006774827241817297,29,4930,-0.006774827131423457,29,2925
6,pre_label_token,1,0.08969952795526077,29,4930,0.08974114053979002,29,2925
6,pre_label_token,2,0.0817653920244554,29,4930,0.08182704667079038,29,2925
6,pre_label_token,3,0.06645427825700106,29,4930,0.06645877342992301,29,2925
6,pre_label_token,4,0.06627287674125219,29,4930,0.06632548175021556,29,2925
6,pre_label_token,5,0.11198863650447335,29,4930,0.11201078830094173,29,2925
6,pre_label_token,6,0.13096240066505713,29,4930,0.13106792590356078,29,2925
6,pre_label_token,7,0.18367928249263688,29,4930,0.18397699172431925,29,2925
6,pre_label_token,8,0.18399953946535444,29,4930,0.18431467680934946,29,2925
6,pre_label_token,9,0.27468786491402264,29,4930,0.2747660021072832,29,2925
6,pre_label_token,10,0.3309409957507561,29,4930,0.33119158202718046,29,2925
6,pre_label_token,11,0.3074122353874404,29,4930,0.3076933531154846,29,2925
6,pre_label_token,12,0.3034200516754183,29,4930,0.3038516043332116,29,2925
6,pre_label_token,13,0.3078280330298404,29,4930,0.30830550589598715,29,2925
6,pre_label_token,14,0.32630849828750924,29,4930,0.3270345398321234,29,2925
6,pre_label_token,15,0.30456877891616574,29,4930,0.3050879170668536,29,2925
6,pre_label_token,16,0.3207977188084724,29,4930,0.32149000716162845,29,2925
6,pre_label_token,17,0.30120013647809113,29,4930,0.3020077757537365,29,2925
6,pre_label_token,18,0.2875550927530075,29,4930,0.288231051880224,29,2925
6,pre_label_token,19,0.2783108211347255,29,4930,0.27910356136873876,29,2925
6,pre_label_token,20,0.25738229522288875,29,4930,0.2579997396417733,29,2925
6,pre_label_token,21,0.24359593646408156,29,4930,0.24422149584981903,29,2925
6,pre_label_token,22,0.2293538473072815,29,4930,0.22981790922670464,29,2925
6,pre_label_token,23,0.22102564794878507,29,4930,0.22149031692794685,29,2925
6,pre_label_token,24,0.21533741307412757,29,4930,0.21581552261165504,29,2925
6,pre_label_token,25,0.20508803729096364,29,4930,0.20561268392564921,29,2925
6,pre_label_token,26,0.19438020525307492,29,4930,0.1950157919320567,29,2925
6,pre_label_token,27,0.16819248220016217,29,4930,0.16861227129040093,29,2925
6,pre_label_token,28,0.14516562467505192,29,4930,0.145513281611533,29,2925
6,first_label_token,0,-0.011417018193430427,29,4930,-0.011446718126535416,29,2925
6,first_label_token,1,0.08969972235279093,29,4930,0.08978586300308335,29,2925
6,first_label_token,2,0.08331064025646653,29,4930,0.08347623003646731,29,2925
6,first_label_token,3,0.06734896650345161,29,4930,0.06741483874040945,29,2925
6,first_label_token,4,0.07521059067823507,29,4930,0.07529056702483573,29,2925
6,first_label_token,5,0.09583974005413595,29,4930,0.09590738830317197,29,2925
6,first_label_token,6,0.10918522613315747,29,4930,0.10908333986098397,29,2925
6,first_label_token,7,0.13747370970467554,29,4930,0.1375650327957781,29,2925
6,first_label_token,8,0.13566628965581284,29,4930,0.1356355950942841,29,2925
6,first_label_token,9,0.18672604793040404,29,4930,0.1863573400849669,29,2925
6,first_label_token,10,0.23101019318183436,29,4930,0.23045692446737967,29,2925
6,first_label_token,11,0.21092384356748442,29,4930,0.21087996334094425,29,2925
6,first_label_token,12,0.21029286756148113,29,4930,0.21008015491453738,29,2925
6,first_label_token,13,0.19134305870353147,29,4930,0.19144440223944598,29,2925
6,first_label_token,14,0.19648476930913225,29,4930,0.19669639036573214,29,2925
6,first_label_token,15,0.18571669512010855,29,4930,0.18580442300901331,29,2925
6,first_label_token,16,0.18952268458389002,29,4930,0.18993946203383907,29,2925
6,first_label_token,17,0.18106087952338415,29,4930,0.18162684495849857,29,2925
6,first_label_token,18,0.17193243646159254,29,4930,0.17241978558615365,29,2925
6,first_label_token,19,0.1742037679229317,29,4930,0.17493247568350415,29,2925
6,first_label_token,20,0.16367103917331532,29,4930,0.1643682273329589,29,2925
6,first_label_token,21,0.16531097404016504,29,4930,0.16605113109509492,29,2925
6,first_label_token,22,0.1561330222877963,29,4930,0.1568013592783747,29,2925
6,first_label_token,23,0.14959270230911928,29,4930,0.1502948657705866,29,2925
6,first_label_token,24,0.14680565758768854,29,4930,0.14751606781421037,29,2925
6,first_label_token,25,0.1375539131976407,29,4930,0.13828621901057916,29,2925
6,first_label_token,26,0.1289445892747106,29,4930,0.1294246613337048,29,2925
6,first_label_token,27,0.1191307922247155,29,4930,0.1196097248587115,29,2925
6,first_label_token,28,0.12284526010525637,29,4930,0.12336546831346791,29,2925
6,last_label_token,0,-0.011684782839187518,29,4930,-0.011723014839186236,29,2925
6,last_label_token,1,0.08880237905019574,29,4930,0.08895148995236077,29,2925
6,last_label_token,2,0.07942967264559762,29,4930,0.07956180315272048,29,2925
6,last_label_token,3,0.06631416384259174,29,4930,0.06653448944140611,29,2925
6,last_label_token,4,0.0721884214335346,29,4930,0.0724568543072533,29,2925
6,last_label_token,5,0.09119735445008324,29,4930,0.0914858081056897,29,2925
6,last_label_token,6,0.10515720692688021,29,4930,0.1050838147579082,29,2925
6,last_label_token,7,0.13400665498820358,29,4930,0.1341157654412733,29,2925
6,last_label_token,8,0.13040139596780825,29,4930,0.13040157609844003,29,2925
6,last_label_token,9,0.1832891521365221,29,4930,0.18286836730187822,29,2925
6,last_label_token,10,0.22371157308526593,29,4930,0.22318166990539637,29,2925
6,last_label_token,11,0.2025239567497167,29,4930,0.2023718442510942,29,2925
6,last_label_token,12,0.20641057554568196,29,4930,0.20620248277254147,29,2925
6,last_label_token,13,0.18502182786449275,29,4930,0.184826394221906,29,2925
6,last_label_token,14,0.18855245986246857,29,4930,0.18842705416268316,29,2925
6,last_label_token,15,0.17997163977345515,29,4930,0.17987820191373086,29,2925
6,last_label_token,16,0.184399771215073,29,4930,0.18450443562248658,29,2925
6,last_label_token,17,0.1770782507956028,29,4930,0.17720632351421076,29,2925
6,last_label_token,18,0.16828787757148003,29,4930,0.16830355304710823,29,2925
6,last_label_token,19,0.17133832703633556,29,4930,0.17155021165722403,29,2925
6,last_label_token,20,0.16140706027890073,29,4930,0.16152836634488454,29,2925
6,last_label_token,21,0.16283850272282444,29,4930,0.16293701474908098,29,2925
6,last_label_token,22,0.15317944694181967,29,4930,0.15323228787245421,29,2925
6,last_label_token,23,0.14618148609738926,29,4930,0.14624174555827832,29,2925
6,last_label_token,24,0.14441075837560768,29,4930,0.1444631972960357,29,2925
6,last_label_token,25,0.1369973260523944,29,4930,0.13709656553792543,29,2925
6,last_label_token,26,0.13045874918843137,29,4930,0.13050986087784686,29,2925
6,last_label_token,27,0.12185307425157778,29,4930,0.12209471494987092,29,2925
6,last_label_token,28,0.12834344804286957,29,4930,0.12866395570594688,29,2925
7,pre_label_token,0,-0.006774827241817297,29,4930,-0.006774827131423457,29,2925
7,pre_label_token,1,0.0898637371458884,29,4930,0.08987474839749007,29,2925
7,pre_label_token,2,0.08171357965931811,29,4930,0.08175872272715487,29,2925
7,pre_label_token,3,0.06678389749842985,29,4930,0.06679764972871234,29,2925
7,pre_label_token,4,0.06661603644345726,29,4930,0.06664427443583604,29,2925
7,pre_label_token,5,0.11393901156582709,29,4930,0.11400257073471258,29,2925
7,pre_label_token,6,0.1328796149584754,29,4930,0.13300501256538877,29,2925
7,pre_label_token,7,0.18630295226968632,29,4930,0.18652433839050556,29,2925
7,pre_label_token,8,0.18640226375407956,29,4930,0.18660196524659364,29,2925
7,pre_label_token,9,0.28020328983407594,29,4930,0.28026468878419236,29,2925
7,pre_label_token,10,0.33662324026227,29,4930,0.3369324044163885,29,2925
7,pre_label_token,11,0.3124269624080124,29,4930,0.31267759300254544,29,2925
7,pre_label_token,12,0.3073084247137966,29,4930,0.3080211829008727,29,2925
7,pre_label_token,13,0.3118674420061168,29,4930,0.3126405609032974,29,2925
7,pre_label_token,14,0.3314187637177007,29,4930,0.33231333411973096,29,2925
7,pre_label_token,15,0.309073965611129,29,4930,0.31007437568543283,29,2925
7,pre_label_token,16,0.32589160741290785,29,4930,0.32743613418705503,29,2925
7,pre_label_token,17,0.3056167275484266,29,4930,0.30715128403670827,29,2925
7,pre_label_token,18,0.29170303008165854,29,4930,0.293163203537978,29,2925
7,pre_label_token,19,0.2824350091596616,29,4930,0.2840195724997541,29,2925
7,pre_label_token,20,0.2609438312015143,29,4930,0.2623287547893565,29,2925
7,pre_label_token,21,0.24709011026626004,29,4930,0.24842132220108962,29,2925
7,pre_label_token,22,0.23256857380078272,29,4930,0.23375549867492298,29,2925
7,pre_label_token,23,0.22410082022241992,29,4930,0.22524002663277345,29,2925
7,pre_label_token,24,0.21822134546678643,29,4930,0.21937153218635197,29,2925
7,pre_label_token,25,0.2081839007421814,29,4930,0.20932633648144788,29,2925
7,pre_label_token,26,0.19740699777572318,29,4930,0.19839513289003535,29,2925
7,pre_label_token,27,0.17060933345607643,29,4930,0.17149799419888134,29,2925
7,pre_label_token,28,0.1469339308296812,29,4930,0.14753392544286004,29,2925
7,first_label_token,0,-0.011609104536232892,29,4930,-0.011694975052799645,29,2925
7,first_label_token,1,0.08989726460603034,29,4930,0.0901512685874156,29,2925
7,first_label_token,2,0.08342532182497711,29,4930,0.08372871094415414,29,2925
7,first_label_token,3,0.0672995569826714,29,4930,0.06764846531160433,29,2925
7,first_label_token,4,0.07544390832330904,29,4930,0.07571460512980561,29,2925
7,first_label_token,5,0.09684564842408973,29,4930,0.09695652343637856,29,2925
7,first_label_token,6,0.10967434316488175,29,4930,0.10977167790306025,29,2925
7,first_label_token,7,0.13823373720114088,29,4930,0.1383978052321693,29,2925
7,first_label_token,8,0.13591495365032863,29,4930,0.13623701784245926,29,2925
7,first_label_token,9,0.18888242598944183,29,4930,0.18913726831368846,29,2925
7,first_label_token,10,0.23334431681974693,29,4930,0.23358507825318595,29,2925
7,first_label_token,11,0.2124102527018765,29,4930,0.21285756089692487,29,2925
7,first_label_token,12,0.21180982810669932,29,4930,0.21218548564176107,29,2925
7,first_label_token,13,0.19250296582949572,29,4930,0.19317606849403218,29,2925
7,first_label_token,14,0.19839328594891162,29,4930,0.19882153700394878,29,2925
7,first_label_token,15,0.18754180854764477,29,4930,0.18803805058243975,29,2925
7,first_label_token,16,0.19173938976921912,29,4930,0.1924239214638184,29,2925
7,first_label_token,17,0.18273070788589016,29,4930,0.1833992674946785,29,2925
7,first_label_token,18,0.1729958274498068,29,4930,0.1737515719864389,29,2925
7,first_label_token,19,0.17553950043330932,29,4930,0.1762633409094194,29,2925
7,first_label_token,20,0.16490634819813843,29,4930,0.16574844891398116,29,2925
7,first_label_token,21,0.16666831834049062,29,4930,0.16766726655949807,29,2925
7,first_label_token,22,0.15760427784046221,29,4930,0.15855889247152313,29,2925
7,first_label_token,23,0.15100056151377744,29,4930,0.1520406616659,29,2925
7,first_label_token,24,0.14829629055898766,29,4930,0.14929774172347168,29,2925
7,first_label_token,25,0.1391317037672832,29,4930,0.1399790914408092,29,2925
7,first_label_token,26,0.1304599830302699,29,4930,0.13096734573101176,29,2925
7,first_label_token,27,0.12026491183145292,29,4930,0.1205644763620763,29,2925
7,first_label_token,28,0.12396218839647441,29,4930,0.12423984269643652,29,2925
7,last_label_token,0,-0.0117063801253921,29,4930,-0.011763056057730112,29,2925
7,last_label_token,1,0.0891824602711432,29,4930,0.08934718060532007,29,2925
7,last_label_token,2,0.07963809690534554,29,4930,0.07980676488308557,29,2925
7,last_label_token,3,0.06627654884781303,29,4930,0.06662037202703028,29,2925
7,last_label_token,4,0.07232486406052165,29,4930,0.07266627407054706,29,2925
7,last_label_token,5,0.09182422146891597,29,4930,0.0920567976045904,29,2925
7,last_label_token,6,0.10521488010497956,29,4930,0.1052042312663177,29,2925
7,last_label_token,7,0.13456825913604478,29,4930,0.1347011118035378,29,2925
7,last_label_token,8,0.1302169351035665,29,4930,0.13062974351361908,29,2925
7,last_label_token,9,0.18496313027973318,29,4930,0.18528331419581484,29,2925
7,last_label_token,10,0.22548074848500305,29,4930,0.22599272235649928,29,2925
7,last_label_token,11,0.20353454508786573,29,4930,0.20409167535474587,29,2925
7,last_label_token,12,0.20722180373709778,29,4930,0.2076241158527033,29,2925
7,last_label_token,13,0.18510513791236385,29,4930,0.18563084908086677,29,2925
7,last_label_token,14,0.18916778744937018,29,4930,0.18966331159503297,29,2925
7,last_label_token,15,0.180874928318221,29,4930,0.1813566386378531,29,2925
7,last_label_token,16,0.1858803497884294,29,4930,0.18650417569382438,29,2925
7,last_label_token,17,0.17813971356071276,29,4930,0.17864785600325156,29,2925
7,last_label_token,18,0.16892398752529045,29,4930,0.16938740005395536,29,2925
7,last_label_token,19,0.172226851549128,29,4930,0.17266808893403102,29,2925
7,last_label_token,20,0.16231914667476868,29,4930,0.16273661927673325,29,2925
7,last_label_token,21,0.1638440267536147,29,4930,0.16436986798613235,29,2925
7,last_label_token,22,0.15421076395131392,29,4930,0.15471465622299704,29,2925
7,last_label_token,23,0.14711017585520086,29,4930,0.14767956040028868,29,2925
7,last_label_token,24,0.14543618454501547,29,4930,0.14595306561938648,29,2925
7,last_label_token,25,0.13814328662280378,29,4930,0.13859283525882096,29,2925
7,last_label_token,26,0.13147821444375762,29,4930,0.1317959594829329,29,2925
7,last_label_token,27,0.12282861345287027,29,4930,0.1230828895651061,29,2925
7,last_label_token,28,0.1294535632277357,29,4930,0.12972334746656747,29,2925
8,pre_label_token,0,-0.006774827241817297,29,4930,-0.006774827131423457,29,2925
8,pre_label_token,1,0.08994668555156939,29,4930,0.08996352341411443,29,2925
8,pre_label_token,2,0.08170085143426369,29,4930,0.08175456029330862,29,2925
8,pre_label_token,3,0.06700891307715712,29,4930,0.06704874214684141,29,2925
8,pre_label_token,4,0.0668571131797668,29,4930,0.06697909556256992,29,2925
8,pre_label_token,5,0.11540797657879262,29,4930,0.1156073320046838,29,2925
8,pre_label_token,6,0.13431326378586478,29,4930,0.13451232913688854,29,2925
8,pre_label_token,7,0.18838110060134003,29,4930,0.18851922883788638,29,2925
8,pre_label_token,8,0.18876397379288642,29,4930,0.18893106407004184,29,2925
8,pre_label_token,9,0.28474850984739847,29,4930,0.2847482381581232,29,2925
8,pre_label_token,10,0.3412167691978915,29,4930,0.34134405568755904,29,2925
8,pre_label_token,11,0.31647166950178557,29,4930,0.3164259072650096,29,2925
8,pre_label_token,12,0.3106364173621967,29,4930,0.3109341722367139,29,2925
8,pre_label_token,13,0.3152663419023156,29,4930,0.3156202574609779,29,2925
8,pre_label_token,14,0.3358805363291296,29,4930,0.3363495381741688,29,2925
8,pre_label_token,15,0.312894267576008,29,4930,0.3133225288755935,29,2925
8,pre_label_token,16,0.32991844174805385,29,4930,0.3306022102880324,29,2925
8,pre_label_token,17,0.30927671678364277,29,4930,0.31029794185326015,29,2925
8,pre_label_token,18,0.2950113558949068,29,4930,0.2959691893052438,29,2925
8,pre_label_token,19,0.28547796847876805,29,4930,0.28664461311338274,29,2925
8,pre_label_token,20,0.26392399211382045,29,4930,0.2649571353505398,29,2925
8,pre_label_token,21,0.25009647576973354,29,4930,0.2512155030372328,29,2925
8,pre_label_token,22,0.23540690263476352,29,4930,0.2365345124843739,29,2925
8,pre_label_token,23,0.22691019838033566,29,4930,0.22804785484512305,29,2925
8,pre_label_token,24,0.22093389941186742,29,4930,0.22202795095227915,29,2925
8,pre_label_token,25,0.21103718581384626,29,4930,0.2121928900737187,29,2925
8,pre_label_token,26,0.20015774269042344,29,4930,0.20116963154026146,29,2925
8,pre_label_token,27,0.17281648645113254,29,4930,0.17354396672855163,29,2925
8,pre_label_token,28,0.14861532249327364,29,4930,0.14918444511191598,29,2925
8,first_label_token,0,-0.011480212540783245,29,4930,-0.011784221045672894,29,2925
8,first_label_token,1,0.08986158305297381,29,4930,0.089793947251345,29,2925
8,first_label_token,2,0.08321963530033827,29,4930,0.08303341170740795,29,2925
8,first_label_token,3,0.06698691958946915,29,4930,0.0669104666529416,29,2925
8,first_label_token,4,0.07515758218982353,29,4930,0.07526799172548385,29,2925
8,first_label_token,5,0.09737689642171407,29,4930,0.09742516019092552,29,2925
8,first_label_token,6,0.10984756619316237,29,4930,0.10993261146760577,29,2925
8,first_label_token,7,0.13877499504175422,29,4930,0.13870056203149003,29,2925
8,first_label_token,8,0.13611270936912503,29,4930,0.13623671063446793,29,2925
8,first_label_token,9,0.19054331824761525,29,4930,0.19015381490040956,29,2925
8,first_label_token,10,0.23534285845556135,29,4930,0.23521555080239115,29,2925
8,first_label_token,11,0.21399616485397363,29,4930,0.2137904173919353,29,2925
8,first_label_token,12,0.21328650776232624,29,4930,0.21314146539902892,29,2925
8,first_label_token,13,0.19341662230676618,29,4930,0.19325645433353453,29,2925
8,first_label_token,14,0.19981917571918717,29,4930,0.1996584946996179,29,2925
8,first_label_token,15,0.1888686327327942,29,4930,0.1887962744603383,29,2925
8,first_label_token,16,0.1934641782868782,29,4930,0.19323905997363658,29,2925
8,first_label_token,17,0.18402831365579161,29,4930,0.1838769993327301,29,2925
8,first_label_token,18,0.17394627964702145,29,4930,0.17378026375482822,29,2925
8,first_label_token,19,0.17641701941089383,29,4930,0.1765091036414278,29,2925
8,first_label_token,20,0.16572208776427755,29,4930,0.16576451214094615,29,2925
8,first_label_token,21,0.16739992392731123,29,4930,0.16729476713928684,29,2925
8,first_label_token,22,0.1580994906995831,29,4930,0.1579517100391717,29,2925
8,first_label_token,23,0.15139314737813225,29,4930,0.15124446564707264,29,2925
8,first_label_token,24,0.14875111446298403,29,4930,0.1485736109316349,29,2925
8,first_label_token,25,0.13984713061102505,29,4930,0.1398100272334855,29,2925
8,first_label_token,26,0.1313065723355474,29,4930,0.13139583343832656,29,2925
8,first_label_token,27,0.12111944583212507,29,4930,0.12108978198776985,29,2925
8,first_label_token,28,0.12488273203629872,29,4930,0.12486342469166065,29,2925
8,last_label_token,0,-0.011795493701858253,29,4930,-0.012066646808244545,29,2925
8,last_label_token,1,0.0888834787966234,29,4930,0.08880684526279922,29,2925
8,last_label_token,2,0.07922713121335054,29,4930,0.07907452643848956,29,2925
8,last_label_token,3,0.06578679239891212,29,4930,0.06575097711275107,29,2925
8,last_label_token,4,0.07177735885187726,29,4930,0.07184408357816524,29,2925
8,last_label_token,5,0.0920725005261343,29,4930,0.09202584929378896,29,2925
8,last_label_token,6,0.105063379340773,29,4930,0.10488933529945668,29,2925
8,last_label_token,7,0.13450631334703286,29,4930,0.13430409465820112,29,2925
8,last_label_token,8,0.12994392100593138,29,4930,0.1299824016811005,29,2925
8,last_label_token,9,0.18581266253223194,29,4930,0.18534660524014254,29,2925
8,last_label_token,10,0.22622403736900668,29,4930,0.2260477968716416,29,2925
8,last_label_token,11,0.20393311884254217,29,4930,0.20373092196753312,29,2925
8,last_label_token,12,0.20775265530843673,29,4930,0.20760411579675717,29,2925
8,last_label_token,13,0.18500851981084923,29,4930,0.18497138867026258,29,2925
8,last_label_token,14,0.1899406816168078,29,4930,0.1896862866806573,29,2925
8,last_label_token,15,0.1815486371774098,29,4930,0.1812706254101519,29,2925
8,last_label_token,16,0.18703891678938064,29,4930,0.18661263280002208,29,2925
8,last_label_token,17,0.17901488579809666,29,4930,0.17878431630931024,29,2925
8,last_label_token,18,0.16948461352751173,29,4930,0.16934407964862627,29,2925
8,last_label_token,19,0.1729427389158257,29,4930,0.17291174058256478,29,2925
8,last_label_token,20,0.16302558879271664,29,4930,0.16300658955527791,29,2925
8,last_label_token,21,0.1645963010217609,29,4930,0.16445489561763302,29,2925
8,last_label_token,22,0.15492887069182149,29,4930,0.15474612419975214,29,2925
8,last_label_token,23,0.14779618305378947,29,4930,0.1476686794696183,29,2925
8,last_label_token,24,0.1461472025719182,29,4930,0.1460006284559595,29,2925
8,last_label_token,25,0.13896102098555402,29,4930,0.13884833917535586,29,2925
8,last_label_token,26,0.1323990125594468,29,4930,0.1323242238241023,29,2925
8,last_label_token,27,0.12366922508025992,29,4930,0.12362980470061302,29,2925
8,last_label_token,28,0.1303988233979406,29,4930,0.1304281062350191,29,2925
9,pre_label_token,0,-0.006774827241817297,29,4930,-0.006774827131423457,29,2925
9,pre_label_token,1,0.09003172275321238,29,4930,0.09003155607858608,29,2925
9,pre_label_token,2,0.08177508413791656,29,4930,0.08179930726002002,29,2925
9,pre_label_token,3,0.0672266377007653,29,4930,0.06719471698883793,29,2925
9,pre_label_token,4,0.06703986525575727,29,4930,0.06705587369325602,29,2925
9,pre_label_token,5,0.11658685546817965,29,4930,0.11670555842333827,29,2925
9,pre_label_token,6,0.1356049907747014,29,4930,0.13574400340239035,29,2925
9,pre_label_token,7,0.19005730608076757,29,4930,0.19022821240400062,29,2925
9,pre_label_token,8,0.19030482851868047,29,4930,0.1904846525847398,29,2925
9,pre_label_token,9,0.28790700788898715,29,4930,0.287961025561752,29,2925
9,pre_label_token,10,0.34394675236323785,29,4930,0.34410946649210206,29,2925
9,pre_label_token,11,0.3189421743796817,29,4930,0.31900112465794744,29,2925
9,pre_label_token,12,0.3125290899569618,29,4930,0.31299658081141013,29,2925
9,pre_label_token,13,0.3175589217772258,29,4930,0.3181646296850823,29,2925
9,pre_label_token,14,0.33849814155235375,29,4930,0.33915413575696535,29,2925
9,pre_label_token,15,0.31522738265580147,29,4930,0.3156411619535808,29,2925
9,pre_label_token,16,0.3323945527181736,29,4930,0.3330037502034021,29,2925
9,pre_label_token,17,0.31147103551132926,29,4930,0.31211403892214956,29,2925
9,pre_label_token,18,0.29714051357887944,29,4930,0.2977221288943085,29,2925
9,pre_label_token,19,0.28758689770796175,29,4930,0.28826119773218345,29,2925
9,pre_label_token,20,0.2657135320377761,29,4930,0.26628974337002326,29,2925
9,pre_label_token,21,0.2519382178333813,29,4930,0.25241485623450116,29,2925
9,pre_label_token,22,0.23721539767876523,29,4930,0.2377744557914035,29,2925
9,pre_label_token,23,0.2287276658903936,29,4930,0.22925252440096489,29,2925
9,pre_label_token,24,0.22266617905476999,29,4930,0.22330202766019722,29,2925
9,pre_label_token,25,0.21289150834340473,29,4930,0.21366488175659343,29,2925
9,pre_label_token,26,0.20196002548367814,29,4930,0.20269118564139152,29,2925
9,pre_label_token,27,0.1743744195535265,29,4930,0.17511252307429395,29,2925
