task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
capitalize_first_letter,preimage_matched,cue1,0,-0.005139423068612814,0.0009264166177328205,170,-0.003147353883832693,0.0017865938700698104,40
capitalize_first_letter,preimage_matched,cue1,1,-0.004241142421960831,0.0008293610040175094,170,-0.002072044648230076,0.0016388758716540223,40
capitalize_first_letter,preimage_matched,cue1,2,-0.0037313646171242,0.0008412340338801517,170,-0.0027497063856571913,0.0009404050703536602,40
capitalize_first_letter,preimage_matched,cue1,3,-0.004178113304078579,0.0006533652168476495,170,-0.0025891971308737993,0.0009040630446863362,40
capitalize_first_letter,preimage_matched,cue1,4,-0.004282301291823387,0.0006227263840330127,170,-0.0030083588790148497,0.0007975727729044713,40
capitalize_first_letter,preimage_matched,cue1,5,-0.004070745315402746,0.0006380674434821152,170,-0.0031945325899869204,0.000976934183534828,40
capitalize_first_letter,preimage_matched,cue1,6,-0.00466148229315877,0.0005574206483251749,170,-0.004611411597579718,0.000871298948076563,40
capitalize_first_letter,preimage_matched,cue1,7,-0.00440387474372983,0.0005480474969323575,170,-0.003472469747066498,0.0009513499476098187,40
capitalize_first_letter,preimage_matched,cue1,8,-0.0034875967539846897,0.00048388830672021636,170,-0.002169080777093768,0.0008735364146087145,40
capitalize_first_letter,preimage_matched,cue1,9,-0.003304410958662629,0.00045657150224647376,170,-0.0021973096299916506,0.0007616753837960227,40
capitalize_first_letter,preimage_matched,cue1,10,-0.002890155417844653,0.0004176923134174113,170,-0.0017340179765596986,0.0006708291917431863,40
capitalize_first_letter,preimage_matched,cue1,11,-0.001041829353198409,0.0003981653968293456,170,-4.833284947380889e-06,0.0008417761555289473,40
capitalize_first_letter,preimage_matched,cue1,12,-0.0007431491394527256,0.00034720446207132786,170,0.00017201909213326871,0.0007555852839504563,40
capitalize_first_letter,preimage_matched,cue1,13,-0.0013596793869510293,0.0003212350976642969,170,-0.000382977828849107,0.0006351244122121541,40
