task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
word_length,preimage_matched,cue1,0,0.00016332234372384846,0.0006809160233177103,170,0.0008157640695571899,0.0012046953033398413,40
word_length,preimage_matched,cue1,1,-0.0004416837473399937,0.0006349940601196043,170,5.6937336921691895e-05,0.0010929399280101744,40
word_length,preimage_matched,cue1,2,-0.0016102412482723594,0.0006388618074018511,170,-0.0016477942699566483,0.0016599074238596244,40
word_length,preimage_matched,cue1,3,-0.0007555323536507785,0.0004135066705659904,170,-0.0004956066841259599,0.0008140802088662159,40
word_length,preimage_matched,cue1,4,-0.0005549732595682144,0.0003902775081076038,170,-0.0007386207580566406,0.0008939961755382401,40
word_length,preimage_matched,cue1,5,-0.0005551408394239843,0.0003835749866413264,170,-0.00043657422065734863,0.0008329016103474728,40
word_length,preimage_matched,cue1,6,-0.00040250594611279666,0.0003615739060885258,170,0.0005375951295718551,0.0006346618841673031,40
word_length,preimage_matched,cue1,7,0.00022264508879743516,0.00034031997476694886,170,0.000966295599937439,0.0007431887666223012,40
word_length,preimage_matched,cue1,8,2.9528140657930635e-05,0.0003143447888816823,170,0.0006091892719268799,0.000653073254021407,40
word_length,preimage_matched,cue1,9,2.1993411792209372e-05,0.0002987177269926354,170,0.00040271878242492676,0.0006139223386834264,40
word_length,preimage_matched,cue1,10,-8.623319445177913e-05,0.0002994524118318086,170,0.0005963266012258828,0.0005811781215025149,40
word_length,preimage_matched,cue1,11,-0.0001477486948715523,0.0002865978021665396,170,0.0007595926290377975,0.0006472906963030839,40
word_length,preimage_matched,cue1,12,0.00035407263203524053,0.00026364801709157783,170,0.0008814156171865761,0.0005257030290858897,40
word_length,preimage_matched,cue1,13,-0.0002827861753758043,0.000254147721756927,170,-9.688735190138686e-06,0.0005560197471202338,40
word_length,preimage_matched,cue1,14,-0.000552354147657752,0.00027835544613505136,170,0.0003629624843597412,0.0006748044884954299,40
word_length,preimage_matched,cue1,15,-7.630306208739057e-05,0.0002767437359566552,170,0.0007295667892321944,0.0006117526462781907,40
word_length,preimage_matched,cue1,16,-0.00039221678161993623,0.0002635669271140686,170,-0.00025725067825987935,0.0005511990224350069,40
word_length,preimage_matched,cue1,17,-0.0003587175742723048,0.0002624661320086777,170,-0.0004054814635310322,0.0005352799071262999,40
word_length,preimage_matched,cue1,18,-0.0006460105651058257,0.0002418732777554541,170,-0.0011914968490600586,0.0005397448268486579,40
word_length,preimage_matched,cue1,19,-0.00025435196585021913,0.0002468244628521561,170,-0.0008901417022570968,0.0005726562521145514,40
word_length,preimage_matched,cue1,20,-0.00020088448945898563,0.0002003003159452708,170,-0.00045474767102859914,0.0004385188487119379,40
word_length,preimage_matched,cue1,21,-0.00014267177903093398,0.00023071136110231936,170,-0.0002809762954711914,0.0005291951820892776,40
word_length,preimage_matched,cue1,22,-0.00034783658338710666,0.00023910159339536981,170,-0.00025008321972563863,0.0005388656407003667,40
word_length,preimage_matched,cue1,23,0.0001336160785285756,0.00020611418697314915,170,0.0005026519065722823,0.000542103926034438,40
word_length,preimage_matched,cue1,24,1.1376072507118806e-05,0.00018742150964500402,170,2.39819291891763e-05,0.0004994707605937434,40
word_length,preimage_matched,cue1,25,-1.5081377569003962e-05,0.00016600336263675568,170,0.00039148927317000926,0.0003961027003696512,40
word_length,preimage_matched,cue1,26,-9.398951078765094e-05,0.00014546250882715834,170,0.00011510551121318713,0.0003471471770895215,40
word_length,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
word_length,preimage_matched,cue2,0,0.0016942746005952358,0.0011506444592372116,170,-0.0019758641719818115,0.0030879682844005946,40
word_length,preimage_matched,cue2,1,0.0025521095376461744,0.0012255554554608937,170,-0.0012937873834744096,0.0026971805334059288,40
word_length,preimage_matched,cue2,2,-0.0003186821995768696,0.000795866361125095,170,-0.004145276732742786,0.0015923924657941276,40
word_length,preimage_matched,cue2,3,-0.0003347403835505247,0.0007675931913495498,170,-0.004717650823295116,0.00156066077418991,40
word_length,preimage_matched,cue2,4,-0.00038847222458571196,0.0007707840757144854,170,-0.004507398698478937,0.0017068300914698502,40
word_length,preimage_matched,cue2,5,-0.0005361129296943545,0.0006921429048107875,170,-0.004195377230644226,0.0015773923323051926,40
word_length,preimage_matched,cue2,6,-0.0008727094973437488,0.0007042777226210813,170,-0.0049316794611513615,0.0014636758145045528,40
word_length,preimage_matched,cue2,7,-0.0007523235399276018,0.0007043055085724144,170,-0.004768294282257557,0.0015384573664666626,40
word_length,preimage_matched,cue2,8,-0.0009757946245372295,0.000674217323312606,170,-0.00468918401747942,0.00138152944954175,40
word_length,preimage_matched,cue2,9,-0.0008554879459552467,0.0006095277714329853,170,-0.00459236791357398,0.0012345452965610193,40
word_length,preimage_matched,cue2,10,-0.0007252826471813023,0.0005343295941878754,170,-0.003027886152267456,0.0009809346608969632,40
word_length,preimage_matched,cue2,11,-0.0005639889859594405,0.0004936778902371288,170,-0.0021638423204421997,0.0009490632978981127,40
word_length,preimage_matched,cue2,12,-0.0004890462732873857,0.0004927792039988266,170,-0.0013456732267513871,0.0010368711769457248,40
word_length,preimage_matched,cue2,13,-0.0008659937884658575,0.0005548880552905413,170,-0.002991697285324335,0.0014047291847885447,40
word_length,preimage_matched,cue2,14,-0.0008272921550087631,0.0003569189735192139,170,-0.0008377701160497963,0.0006729487806249389,40
word_length,preimage_matched,cue2,15,-0.0003803239087574184,0.00032417897992200763,170,-6.242990639293566e-05,0.0006947261059229153,40
word_length,preimage_matched,cue2,16,-0.00037052141851745546,0.00029363230860790496,170,0.00029302240000106394,0.0006138195178597024,40
