icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2
1,pre_label_token,0,16,16,0.01,91.58484649658203,True,3400,1190,0.3306625949635225,0.33284623282296316,1354.3939889705882,1363.3382221638656
1,pre_label_token,1,16,16,1000.0,78.46267700195312,False,3400,1190,0.17866307412876803,0.3011717307467421,731.8039453125,1233.5994091386556
1,pre_label_token,2,16,16,1000.0,77.63135528564453,False,3400,1190,0.1666409592067494,0.3025999982817834,682.5613763786764,1239.4495929621849
1,pre_label_token,3,16,16,316.22776601683796,76.13786315917969,False,3400,1190,0.1504326374390546,0.3078278693832269,616.1720772058824,1260.8629464285714
1,pre_label_token,4,16,16,1000.0,77.23835754394531,False,3400,1190,0.1568780713922837,0.3062315964899143,642.572578125,1254.324612657563
1,pre_label_token,5,16,16,1000.0,77.38643646240234,False,3400,1190,0.15793348592870377,0.30393434252057755,646.8955606617648,1244.9150866596638
1,pre_label_token,6,16,16,1000.0,77.6551742553711,False,3400,1190,0.15595874477835261,0.2998993064175133,638.8070209099265,1228.3875525210085
1,pre_label_token,7,16,16,1000.0,77.40967559814453,False,3400,1190,0.1552831477277419,0.30097214193905103,636.0397782628677,1232.7819262079831
1,pre_label_token,8,16,16,1000.0,77.69470977783203,False,3400,1190,0.15560517339145435,0.30374854272153196,637.3587959558823,1244.154037552521
1,pre_label_token,9,16,16,1000.0,77.55937194824219,False,3400,1190,0.15544430087594424,0.3010856948980764,636.6998678768382,1233.2470588235294
1,pre_label_token,10,16,16,1000.0,77.66633605957031,False,3400,1190,0.15488118620479807,0.30322388721113447,634.3933318014706,1242.0049763655463
1,pre_label_token,11,16,16,1000.0,77.35706329345703,False,3400,1190,0.15338865392348344,0.3017494410025973,628.2799207261029,1235.9657169117647
1,pre_label_token,12,16,16,1000.0,77.04232025146484,False,3400,1190,0.15075699708041024,0.3034262841489135,617.5006577435662,1242.8340664390757
1,pre_label_token,13,16,16,1000.0,76.17583465576172,False,3400,1190,0.14847276168711046,0.30749604842242073,608.1444261259192,1259.5037946428572
1,pre_label_token,14,16,16,1000.0,75.80377960205078,False,3400,1190,0.1468862881379969,0.3088034669892127,601.6462287454044,1264.8590204831933
1,pre_label_token,15,16,16,1000.0,75.26782989501953,False,3400,1190,0.1461822735562044,0.3156990532113724,598.7626108685662,1293.1033088235295
1,pre_label_token,16,16,16,1000.0,75.36905670166016,False,3400,1190,0.1472955511598026,0.31281064939098197,603.3225924862132,1281.2723673844537
1,pre_label_token,17,16,16,1000.0,75.57760620117188,False,3400,1190,0.14820755678064682,0.31468963783328274,607.0581451056985,1288.9687696953781
1,pre_label_token,18,16,16,1000.0,75.6313705444336,False,3400,1190,0.1480147835787605,0.31411338613814666,606.268553538603,1286.608462447479
1,pre_label_token,19,16,16,1000.0,76.20336151123047,False,3400,1190,0.15087803293676938,0.3114678246634347,617.9964229090074,1275.7721704306723
1,pre_label_token,20,16,16,1000.0,76.00960540771484,False,3400,1190,0.15010221341077018,0.318901111698952,614.8186477481618,1306.2189600840336
1,pre_label_token,21,16,16,1000.0,77.06624603271484,False,3400,1190,0.1505656574754154,0.31278542751023747,616.7169485294118,1281.1691045168068
1,pre_label_token,22,16,16,1000.0,77.32830810546875,False,3400,1190,0.15017127261442298,0.31672986615605714,615.1015458409927,1297.325525210084
1,pre_label_token,23,16,16,1000.0,77.55972290039062,False,3400,1190,0.1494892333535587,0.31625749604040837,612.3079090073529,1295.3906709558823
1,pre_label_token,24,16,16,1000.0,77.53224182128906,False,3400,1190,0.1484295100324294,0.31582620284136603,607.9672713694853,1293.624100577731
1,pre_label_token,25,16,16,1000.0,77.45172119140625,False,3400,1190,0.1494351064457613,0.3178970112520106,612.0861690027574,1302.1061909138655
1,pre_label_token,26,16,16,1000.0,78.06991577148438,False,3400,1190,0.15005187483394847,0.31643959814760864,614.6124747242648,1296.1366465336134
1,pre_label_token,27,16,16,1000.0,77.84487915039062,False,3400,1190,0.15104807517107796,0.3215488065190676,618.6929136029412,1317.0639837184874
1,pre_label_token,28,16,16,1000.0,77.66482543945312,False,3400,1190,0.1541983168265399,0.31902883513634944,631.5962982536764,1306.7421087184873
1,first_label_token,0,16,16,3162.2776601683795,85.60149383544922,False,3400,1190,0.21412916211520924,0.29817446380102336,877.0730445772059,1221.3226365546218
1,first_label_token,1,16,16,3162.2776601683795,81.2652359008789,False,3400,1190,0.1877375487720265,0.28670216728659237,768.9729951746324,1174.3320969012605
1,first_label_token,2,16,16,1000.0,76.33912658691406,False,3400,1190,0.13792305581709918,0.26266601947175355,564.9328400735294,1075.8800288865546
1,first_label_token,3,16,16,1000.0,74.82048797607422,False,3400,1190,0.13254111907061408,0.2640750492320341,542.8884162454044,1081.6513918067226
1,first_label_token,4,16,16,1000.0,69.80977630615234,False,3400,1190,0.11512207059299244,0.2570940097840894,471.5399913832721,1053.0570903361345
1,first_label_token,5,16,16,1000.0,68.68922424316406,False,3400,1190,0.10476402759552002,0.2534415958308372,429.1134564568015,1038.0967633928572
1,first_label_token,6,16,16,1000.0,69.57498931884766,False,3400,1190,0.10111320067854489,0.2528312891471286,414.15965963924634,1035.5969537815126
1,first_label_token,7,16,16,1000.0,69.6722183227539,False,3400,1190,0.09381601684233722,0.24706270474345743,384.27040383731617,1011.9688090861345
1,first_label_token,8,16,16,1000.0,70.15360260009766,False,3400,1190,0.09215897616218117,0.2435803293180065,377.48315774356615,997.7050026260504
1,first_label_token,9,16,16,1000.0,71.35494995117188,False,3400,1190,0.09266258506213917,0.24164139242733226,379.54595415900735,989.7631105567227
1,first_label_token,10,16,16,1000.0,70.88139343261719,False,3400,1190,0.0903177583918852,0.24162280619645318,369.94154239430145,989.6870207457983
1,first_label_token,11,16,16,1000.0,71.75746154785156,False,3400,1190,0.09037668045829324,0.24313729951361648,370.1828814338235,995.890359112395
1,first_label_token,12,16,16,1000.0,72.65841674804688,False,3400,1190,0.09301038643893074,0.24592768084101316,380.97054744944853,1007.319787289916
1,first_label_token,13,16,16,1000.0,73.20157623291016,False,3400,1190,0.09187609910964965,0.24441267221915622,376.3244950597427,1001.114318539916
1,first_label_token,14,16,16,1000.0,72.72905731201172,False,3400,1190,0.09089126362520106,0.24581416634952322,372.290610926011,1006.8548319327731
1,first_label_token,15,16,16,1000.0,72.50443267822266,False,3400,1190,0.09064140796661377,0.24681735479531167,371.2672009995404,1010.9638852415966
1,first_label_token,16,16,16,1000.0,71.21808624267578,False,3400,1190,0.09277564749998204,0.24915281504142184,380.0090501493566,1020.5299238445378
1,first_label_token,17,16,16,1000.0,72.30604553222656,False,3400,1190,0.09312058715259328,0.24980940538294175,381.4219215303309,1023.2193408613446
1,first_label_token,18,16,16,1000.0,70.40571594238281,False,3400,1190,0.09353710973964018,0.25290413543957624,383.12800666360295,1035.8953748686974
1,first_label_token,19,16,16,316.22776601683796,66.30724334716797,False,3400,1190,0.08409231354208553,0.25445618028400324,344.4421076516544,1042.2525210084034
1,first_label_token,20,16,16,316.22776601683796,67.77217864990234,False,3400,1190,0.08627708179109236,0.25759854517063174,353.3909336224724,1055.1236377363446
1,first_label_token,21,16,16,316.22776601683796,67.31497192382812,False,3400,1190,0.08983909396564259,0.2574266818391175,367.9809254365809,1054.4197019432772
1,first_label_token,22,16,16,316.22776601683796,66.6828384399414,False,3400,1190,0.08825864255428315,0.259336344935313,361.507399040671,1062.2416885504201
1,first_label_token,23,16,16,316.22776601683796,68.2530517578125,False,3400,1190,0.0915101897015291,0.25997022740981157,374.82573041130513,1064.8380646008404
1,first_label_token,24,16,16,316.22776601683796,70.39080810546875,False,3400,1190,0.0922351522656048,0.26233600007385766,377.7951871266085,1074.528246454832
1,first_label_token,25,16,16,316.22776601683796,68.80461883544922,False,3400,1190,0.09315138126120848,0.26029870329784743,381.5480460133272,1066.183469012605
1,first_label_token,26,16,16,1000.0,69.8641357421875,False,3400,1190,0.10355205059051514,0.2586430749973329,424.14919806985296,1059.4020220588236
