lam,lofo_r2,lofo_r2_per_dim
0.0001,-0.8543951538996681,-1.0191078186035156
0.001,-0.8203965709236005,-0.981113076210022
0.01,-0.6043037291897817,-0.7396246790885925
0.1,-0.19171888243460788,-0.2797662317752838
1.0,0.0296760861515446,-0.03437988832592964
10.0,0.08004625749397398,0.02595248818397522
100.0,0.07033333142056486,0.02556687220931053
1000.0,0.03132912321728565,0.007830138318240643
