family,direction,layer,alpha,target_rate,unsteered,unscorable
register,alt2nat,4,4.0,0.78,0.64,0.06
register,alt2nat,6,0.5,0.6,0.64,0.08
register,alt2nat,6,1.0,0.64,0.64,0.1
register,alt2nat,6,2.0,0.8,0.64,0.04
register,alt2nat,6,4.0,0.76,0.64,0.06
register,alt2nat,8,0.5,0.6,0.64,0.1
register,alt2nat,8,1.0,0.72,0.64,0.02
register,alt2nat,8,2.0,0.72,0.64,0.06
register,alt2nat,8,4.0,0.78,0.64,0.02
register,alt2nat,10,0.5,0.64,0.64,0.08
register,alt2nat,10,1.0,0.72,0.64,0.06
register,alt2nat,10,2.0,0.68,0.64,0.1
register,alt2nat,10,4.0,0.68,0.64,0.06
register,alt2nat,12,0.5,0.64,0.64,0.06
register,alt2nat,12,1.0,0.66,0.64,0.04
register,alt2nat,12,2.0,0.78,0.64,0.06
register,alt2nat,12,4.0,0.68,0.64,0.02
register,alt2nat,16,0.5,0.64,0.64,0.04
register,alt2nat,16,1.0,0.7,0.64,0.04
register,alt2nat,16,2.0,0.74,0.64,0.08
register,alt2nat,16,4.0,0.72,0.64,0.02
register,alt2nat,20,0.5,0.56,0.64,0.1
register,alt2nat,20,1.0,0.6,0.64,0.08
register,alt2nat,20,2.0,0.62,0.64,0.08
register,alt2nat,20,4.0,0.58,0.64,0.06
register,alt2nat,24,0.5,0.58,0.64,0.08
register,alt2nat,24,1.0,0.6,0.64,0.12
register,alt2nat,24,2.0,0.5,0.64,0.14
register,alt2nat,24,4.0,0.58,0.64,0.1
unit_abbr,nat2alt,2,0.5,0.0,0.0,0.0
unit_abbr,nat2alt,2,1.0,0.28,0.0,0.0
unit_abbr,nat2alt,2,2.0,0.52,0.0,0.06
unit_abbr,nat2alt,2,4.0,0.74,0.0,0.2
unit_abbr,nat2alt,4,0.5,0.0,0.0,0.0
unit_abbr,nat2alt,4,1.0,0.32,0.0,0.0
unit_abbr,nat2alt,4,2.0,0.48,0.0,0.1
unit_abbr,nat2alt,4,4.0,0.78,0.0,0.04
unit_abbr,nat2alt,6,0.5,0.04,0.0,0.0
unit_abbr,nat2alt,6,1.0,0.48,0.0,0.04
unit_abbr,nat2alt,6,2.0,0.54,0.0,0.08
unit_abbr,nat2alt,6,4.0,0.74,0.0,0.14
unit_abbr,nat2alt,8,0.5,0.02,0.0,0.0
unit_abbr,nat2alt,8,1.0,0.36,0.0,0.0
unit_abbr,nat2alt,8,2.0,0.6,0.0,0.02
unit_abbr,nat2alt,8,4.0,0.66,0.0,0.08
unit_abbr,nat2alt,10,0.5,0.04,0.0,0.02
unit_abbr,nat2alt,10,1.0,0.36,0.0,0.0
unit_abbr,nat2alt,10,2.0,0.58,0.0,0.08
unit_abbr,nat2alt,10,4.0,0.56,0.0,0.04
unit_abbr,nat2alt,12,0.5,0.06,0.0,0.0
unit_abbr,nat2alt,12,1.0,0.24,0.0,0.02
unit_abbr,nat2alt,12,2.0,0.66,0.0,0.02
unit_abbr,nat2alt,12,4.0,0.52,0.0,0.06
unit_abbr,nat2alt,16,0.5,0.02,0.0,0.0
unit_abbr,nat2alt,16,1.0,0.38,0.0,0.02
unit_abbr,nat2alt,16,2.0,0.58,0.0,0.02
unit_abbr,nat2alt,16,4.0,0.34,0.0,0.08
unit_abbr,nat2alt,20,0.5,0.1,0.0,0.0
unit_abbr,nat2alt,20,1.0,0.16,0.0,0.0
unit_abbr,nat2alt,20,2.0,0.44,0.0,0.0
unit_abbr,nat2alt,20,4.0,0.3,0.0,0.0
unit_abbr,nat2alt,24,0.5,0.04,0.0,0.0
unit_abbr,nat2alt,24,1.0,0.06,0.0,0.0
unit_abbr,nat2alt,24,2.0,0.1,0.0,0.0
unit_abbr,nat2alt,24,4.0,0.14,0.0,0.0
unit_abbr,alt2nat,2,0.5,0.64,0.38,0.02
unit_abbr,alt2nat,2,1.0,0.84,0.38,0.02
unit_abbr,alt2nat,2,2.0,0.94,0.38,0.0
unit_abbr,alt2nat,2,4.0,0.96,0.38,0.04
unit_abbr,alt2nat,4,0.5,0.64,0.38,0.0
unit_abbr,alt2nat,4,1.0,0.96,0.38,0.0
unit_abbr,alt2nat,4,2.0,0.94,0.38,0.04
unit_abbr,alt2nat,4,4.0,0.96,0.38,0.04
unit_abbr,alt2nat,6,0.5,0.7,0.38,0.0
unit_abbr,alt2nat,6,1.0,0.94,0.38,0.0
unit_abbr,alt2nat,6,2.0,0.92,0.38,0.04
unit_abbr,alt2nat,6,4.0,0.98,0.38,0.0
unit_abbr,alt2nat,8,0.5,0.7,0.38,0.0
unit_abbr,alt2nat,8,1.0,0.96,0.38,0.04
unit_abbr,alt2nat,8,2.0,1.0,0.38,0.0
unit_abbr,alt2nat,8,4.0,0.98,0.38,0.02
unit_abbr,alt2nat,10,0.5,0.66,0.38,0.04
unit_abbr,alt2nat,10,1.0,0.92,0.38,0.0
unit_abbr,alt2nat,10,2.0,1.0,0.38,0.0
unit_abbr,alt2nat,10,4.0,0.98,0.38,0.02
unit_abbr,alt2nat,12,0.5,0.78,0.38,0.0
unit_abbr,alt2nat,12,1.0,0.92,0.38,0.0
unit_abbr,alt2nat,12,2.0,1.0,0.38,0.0
unit_abbr,alt2nat,12,4.0,1.0,0.38,0.0
unit_abbr,alt2nat,16,0.5,0.76,0.38,0.02
unit_abbr,alt2nat,16,1.0,0.92,0.38,0.02
unit_abbr,alt2nat,16,2.0,1.0,0.38,0.0
unit_abbr,alt2nat,16,4.0,0.98,0.38,0.02
unit_abbr,alt2nat,20,0.5,0.7,0.38,0.02
unit_abbr,alt2nat,20,1.0,0.86,0.38,0.02
unit_abbr,alt2nat,20,2.0,0.94,0.38,0.0
unit_abbr,alt2nat,20,4.0,0.96,0.38,0.02
unit_abbr,alt2nat,24,0.5,0.6,0.38,0.02
unit_abbr,alt2nat,24,1.0,0.68,0.38,0.0
unit_abbr,alt2nat,24,2.0,0.92,0.38,0.02
unit_abbr,alt2nat,24,4.0,0.9,0.38,0.08
diacritics,nat2alt,2,0.5,0.36,0.34,0.3
diacritics,nat2alt,2,1.0,0.36,0.34,0.24
diacritics,nat2alt,2,2.0,0.46,0.34,0.24
diacritics,nat2alt,2,4.0,0.5,0.34,0.24
diacritics,nat2alt,4,0.5,0.36,0.34,0.26
diacritics,nat2alt,4,1.0,0.4,0.34,0.22
diacritics,nat2alt,4,2.0,0.46,0.34,0.24
diacritics,nat2alt,4,4.0,0.48,0.34,0.2
diacritics,nat2alt,6,0.5,0.38,0.34,0.22
diacritics,nat2alt,6,1.0,0.4,0.34,0.26
diacritics,nat2alt,6,2.0,0.52,0.34,0.22
diacritics,nat2alt,6,4.0,0.5,0.34,0.24
diacritics,nat2alt,8,0.5,0.36,0.34,0.28
diacritics,nat2alt,8,1.0,0.4,0.34,0.2
diacritics,nat2alt,8,2.0,0.44,0.34,0.28
diacritics,nat2alt,8,4.0,0.48,0.34,0.26
diacritics,nat2alt,10,0.5,0.38,0.34,0.26
diacritics,nat2alt,10,1.0,0.3,0.34,0.34
diacritics,nat2alt,10,2.0,0.52,0.34,0.22
diacritics,nat2alt,10,4.0,0.34,0.34,0.28
diacritics,nat2alt,12,0.5,0.32,0.34,0.2
diacritics,nat2alt,12,1.0,0.46,0.34,0.22
diacritics,nat2alt,12,2.0,0.36,0.34,0.24
diacritics,nat2alt,12,4.0,0.38,0.34,0.26
diacritics,nat2alt,16,0.5,0.36,0.34,0.24
diacritics,nat2alt,16,1.0,0.46,0.34,0.22
diacritics,nat2alt,16,2.0,0.38,0.34,0.26
diacritics,nat2alt,16,4.0,0.36,0.34,0.26
diacritics,nat2alt,20,0.5,0.34,0.34,0.18
diacritics,nat2alt,20,1.0,0.48,0.34,0.24
diacritics,nat2alt,20,2.0,0.46,0.34,0.24
diacritics,nat2alt,20,4.0,0.44,0.34,0.14
diacritics,nat2alt,24,0.5,0.38,0.34,0.2
diacritics,nat2alt,24,1.0,0.28,0.34,0.28
diacritics,nat2alt,24,2.0,0.4,0.34,0.26
diacritics,nat2alt,24,4.0,0.46,0.34,0.22
diacritics,alt2nat,2,0.5,0.32,0.36,0.32
diacritics,alt2nat,2,1.0,0.36,0.36,0.32
diacritics,alt2nat,2,2.0,0.3,0.36,0.24
diacritics,alt2nat,2,4.0,0.44,0.36,0.26
diacritics,alt2nat,4,0.5,0.38,0.36,0.18
diacritics,alt2nat,4,1.0,0.38,0.36,0.2
diacritics,alt2nat,4,2.0,0.36,0.36,0.22
diacritics,alt2nat,4,4.0,0.44,0.36,0.18
diacritics,alt2nat,6,0.5,0.36,0.36,0.22
diacritics,alt2nat,6,1.0,0.38,0.36,0.2
diacritics,alt2nat,6,2.0,0.38,0.36,0.32
diacritics,alt2nat,6,4.0,0.46,0.36,0.22
diacritics,alt2nat,8,0.5,0.26,0.36,0.28
diacritics,alt2nat,8,1.0,0.38,0.36,0.24
diacritics,alt2nat,8,2.0,0.38,0.36,0.28
diacritics,alt2nat,8,4.0,0.44,0.36,0.22
diacritics,alt2nat,10,0.5,0.36,0.36,0.18
diacritics,alt2nat,10,1.0,0.32,0.36,0.24
diacritics,alt2nat,10,2.0,0.38,0.36,0.22
diacritics,alt2nat,10,4.0,0.38,0.36,0.28
diacritics,alt2nat,12,0.5,0.38,0.36,0.22
diacritics,alt2nat,12,1.0,0.3,0.36,0.24
diacritics,alt2nat,12,2.0,0.42,0.36,0.36
diacritics,alt2nat,12,4.0,0.36,0.36,0.26
diacritics,alt2nat,16,0.5,0.3,0.36,0.24
diacritics,alt2nat,16,1.0,0.34,0.36,0.24
diacritics,alt2nat,16,2.0,0.4,0.36,0.24
diacritics,alt2nat,16,4.0,0.46,0.36,0.26
diacritics,alt2nat,20,0.5,0.26,0.36,0.26
diacritics,alt2nat,20,1.0,0.3,0.36,0.28
diacritics,alt2nat,20,2.0,0.38,0.36,0.18
diacritics,alt2nat,20,4.0,0.36,0.36,0.28
diacritics,alt2nat,24,0.5,0.48,0.36,0.26
diacritics,alt2nat,24,1.0,0.24,0.36,0.28
diacritics,alt2nat,24,2.0,0.38,0.36,0.2
diacritics,alt2nat,24,4.0,0.38,0.36,0.22
latin_plural,nat2alt,2,0.5,0.36,0.34,0.1
latin_plural,nat2alt,2,1.0,0.24,0.34,0.12
latin_plural,nat2alt,2,2.0,0.34,0.34,0.06
latin_plural,nat2alt,2,4.0,0.3,0.34,0.12
latin_plural,nat2alt,4,0.5,0.28,0.34,0.12
latin_plural,nat2alt,4,1.0,0.3,0.34,0.06
latin_plural,nat2alt,4,2.0,0.38,0.34,0.04
latin_plural,nat2alt,4,4.0,0.38,0.34,0.12
latin_plural,nat2alt,6,0.5,0.26,0.34,0.1
latin_plural,nat2alt,6,1.0,0.34,0.34,0.08
latin_plural,nat2alt,6,2.0,0.4,0.34,0.06
latin_plural,nat2alt,6,4.0,0.44,0.34,0.02
latin_plural,nat2alt,8,0.5,0.36,0.34,0.1
latin_plural,nat2alt,8,1.0,0.4,0.34,0.06
latin_plural,nat2alt,8,2.0,0.3,0.34,0.1
latin_plural,nat2alt,8,4.0,0.4,0.34,0.08
latin_plural,nat2alt,10,0.5,0.3,0.34,0.04
latin_plural,nat2alt,10,1.0,0.34,0.34,0.12
latin_plural,nat2alt,10,2.0,0.36,0.34,0.08
latin_plural,nat2alt,10,4.0,0.34,0.34,0.06
latin_plural,nat2alt,12,0.5,0.36,0.34,0.08
latin_plural,nat2alt,12,1.0,0.28,0.34,0.02
latin_plural,nat2alt,12,2.0,0.32,0.34,0.12
latin_plural,nat2alt,12,4.0,0.34,0.34,0.06
latin_plural,nat2alt,16,0.5,0.38,0.34,0.06
latin_plural,nat2alt,16,1.0,0.32,0.34,0.1
latin_plural,nat2alt,16,2.0,0.36,0.34,0.12
latin_plural,nat2alt,16,4.0,0.44,0.34,0.1
latin_plural,nat2alt,20,0.5,0.3,0.34,0.08
latin_plural,nat2alt,20,1.0,0.32,0.34,0.1
latin_plural,nat2alt,20,2.0,0.24,0.34,0.16
latin_plural,nat2alt,20,4.0,0.34,0.34,0.1
latin_plural,nat2alt,24,0.5,0.24,0.34,0.12
latin_plural,nat2alt,24,1.0,0.36,0.34,0.06
latin_plural,nat2alt,24,2.0,0.28,0.34,0.08
latin_plural,nat2alt,24,4.0,0.4,0.34,0.08
latin_plural,alt2nat,2,0.5,0.58,0.54,0.08
latin_plural,alt2nat,2,1.0,0.6,0.54,0.1
latin_plural,alt2nat,2,2.0,0.64,0.54,0.06
latin_plural,alt2nat,2,4.0,0.6,0.54,0.08
latin_plural,alt2nat,4,0.5,0.62,0.54,0.08
latin_plural,alt2nat,4,1.0,0.58,0.54,0.12
latin_plural,alt2nat,4,2.0,0.6,0.54,0.1
latin_plural,alt2nat,4,4.0,0.66,0.54,0.04
latin_plural,alt2nat,6,0.5,0.56,0.54,0.1
latin_plural,alt2nat,6,1.0,0.66,0.54,0.06
latin_plural,alt2nat,6,2.0,0.6,0.54,0.1
latin_plural,alt2nat,6,4.0,0.58,0.54,0.08
latin_plural,alt2nat,8,0.5,0.6,0.54,0.08
latin_plural,alt2nat,8,1.0,0.58,0.54,0.04
latin_plural,alt2nat,8,2.0,0.58,0.54,0.14
latin_plural,alt2nat,8,4.0,0.6,0.54,0.04
latin_plural,alt2nat,10,0.5,0.56,0.54,0.12
latin_plural,alt2nat,10,1.0,0.58,0.54,0.04
latin_plural,alt2nat,10,2.0,0.56,0.54,0.06
latin_plural,alt2nat,10,4.0,0.54,0.54,0.08
latin_plural,alt2nat,12,0.5,0.66,0.54,0.14
latin_plural,alt2nat,12,1.0,0.52,0.54,0.16
latin_plural,alt2nat,12,2.0,0.62,0.54,0.06
latin_plural,alt2nat,12,4.0,0.58,0.54,0.14
latin_plural,alt2nat,16,0.5,0.5,0.54,0.08
latin_plural,alt2nat,16,1.0,0.58,0.54,0.04
latin_plural,alt2nat,16,2.0,0.6,0.54,0.04
latin_plural,alt2nat,16,4.0,0.58,0.54,0.1
latin_plural,alt2nat,20,0.5,0.52,0.54,0.16
latin_plural,alt2nat,20,1.0,0.64,0.54,0.06
latin_plural,alt2nat,20,2.0,0.6,0.54,0.08
latin_plural,alt2nat,20,4.0,0.54,0.54,0.1
latin_plural,alt2nat,24,0.5,0.58,0.54,0.1
latin_plural,alt2nat,24,1.0,0.58,0.54,0.06
latin_plural,alt2nat,24,2.0,0.62,0.54,0.08
latin_plural,alt2nat,24,4.0,0.58,0.54,0.1
title_abbr,nat2alt,2,0.5,0.3,0.32,0.18
title_abbr,nat2alt,2,1.0,0.38,0.32,0.16
title_abbr,nat2alt,2,2.0,0.54,0.32,0.2
title_abbr,nat2alt,2,4.0,0.4,0.32,0.24
title_abbr,nat2alt,4,0.5,0.28,0.32,0.26
title_abbr,nat2alt,4,1.0,0.32,0.32,0.2
title_abbr,nat2alt,4,2.0,0.46,0.32,0.16
title_abbr,nat2alt,4,4.0,0.42,0.32,0.3
title_abbr,nat2alt,6,0.5,0.32,0.32,0.14
title_abbr,nat2alt,6,1.0,0.46,0.32,0.18
title_abbr,nat2alt,6,2.0,0.44,0.32,0.24
title_abbr,nat2alt,6,4.0,0.48,0.32,0.2
title_abbr,nat2alt,8,0.5,0.28,0.32,0.16
title_abbr,nat2alt,8,1.0,0.48,0.32,0.12
title_abbr,nat2alt,8,2.0,0.56,0.32,0.16
title_abbr,nat2alt,8,4.0,0.48,0.32,0.2
title_abbr,nat2alt,10,0.5,0.44,0.32,0.16
title_abbr,nat2alt,10,1.0,0.46,0.32,0.18
title_abbr,nat2alt,10,2.0,0.5,0.32,0.16
title_abbr,nat2alt,10,4.0,0.46,0.32,0.22
title_abbr,nat2alt,12,0.5,0.4,0.32,0.14
title_abbr,nat2alt,12,1.0,0.44,0.32,0.18
title_abbr,nat2alt,12,2.0,0.52,0.32,0.24
title_abbr,nat2alt,12,4.0,0.46,0.32,0.24
title_abbr,nat2alt,16,0.5,0.24,0.32,0.28
title_abbr,nat2alt,16,1.0,0.48,0.32,0.18
title_abbr,nat2alt,16,2.0,0.52,0.32,0.14
title_abbr,nat2alt,16,4.0,0.38,0.32,0.22
title_abbr,nat2alt,20,0.5,0.4,0.32,0.2
title_abbr,nat2alt,20,1.0,0.4,0.32,0.12
title_abbr,nat2alt,20,2.0,0.42,0.32,0.18
title_abbr,nat2alt,20,4.0,0.38,0.32,0.2
title_abbr,nat2alt,24,0.5,0.28,0.32,0.2
title_abbr,nat2alt,24,1.0,0.38,0.32,0.16
title_abbr,nat2alt,24,2.0,0.42,0.32,0.16
title_abbr,nat2alt,24,4.0,0.44,0.32,0.22
title_abbr,alt2nat,2,0.5,0.38,0.32,0.22
title_abbr,alt2nat,2,1.0,0.56,0.32,0.1
title_abbr,alt2nat,2,2.0,0.56,0.32,0.22
title_abbr,alt2nat,2,4.0,0.64,0.32,0.14
title_abbr,alt2nat,4,0.5,0.42,0.32,0.12
title_abbr,alt2nat,4,1.0,0.5,0.32,0.18
title_abbr,alt2nat,4,2.0,0.66,0.32,0.14
title_abbr,alt2nat,4,4.0,0.72,0.32,0.14
title_abbr,alt2nat,6,0.5,0.36,0.32,0.12
title_abbr,alt2nat,6,1.0,0.46,0.32,0.16
title_abbr,alt2nat,6,2.0,0.56,0.32,0.16
title_abbr,alt2nat,6,4.0,0.64,0.32,0.12
title_abbr,alt2nat,8,0.5,0.34,0.32,0.12
title_abbr,alt2nat,8,1.0,0.5,0.32,0.16
title_abbr,alt2nat,8,2.0,0.66,0.32,0.16
title_abbr,alt2nat,8,4.0,0.62,0.32,0.16
title_abbr,alt2nat,10,0.5,0.38,0.32,0.16
title_abbr,alt2nat,10,1.0,0.52,0.32,0.16
title_abbr,alt2nat,10,2.0,0.58,0.32,0.16
title_abbr,alt2nat,10,4.0,0.64,0.32,0.18
title_abbr,alt2nat,12,0.5,0.32,0.32,0.16
title_abbr,alt2nat,12,1.0,0.52,0.32,0.16
title_abbr,alt2nat,12,2.0,0.58,0.32,0.18
title_abbr,alt2nat,12,4.0,0.66,0.32,0.16
title_abbr,alt2nat,16,0.5,0.38,0.32,0.16
title_abbr,alt2nat,16,1.0,0.48,0.32,0.2
title_abbr,alt2nat,16,2.0,0.58,0.32,0.18
title_abbr,alt2nat,16,4.0,0.68,0.32,0.1
title_abbr,alt2nat,20,0.5,0.28,0.32,0.24
title_abbr,alt2nat,20,1.0,0.46,0.32,0.14
title_abbr,alt2nat,20,2.0,0.62,0.32,0.16
title_abbr,alt2nat,20,4.0,0.66,0.32,0.14
title_abbr,alt2nat,24,0.5,0.32,0.32,0.3
title_abbr,alt2nat,24,1.0,0.38,0.32,0.14
title_abbr,alt2nat,24,2.0,0.58,0.32,0.12
title_abbr,alt2nat,24,4.0,0.62,0.32,0.1
pt_br_eu,nat2alt,2,0.5,0.0,0.0,0.06
pt_br_eu,nat2alt,2,1.0,0.0,0.0,0.06
pt_br_eu,nat2alt,2,2.0,0.28,0.0,0.06
pt_br_eu,nat2alt,2,4.0,0.46,0.0,0.12
pt_br_eu,nat2alt,4,0.5,0.04,0.0,0.06
pt_br_eu,nat2alt,4,1.0,0.02,0.0,0.04
pt_br_eu,nat2alt,4,2.0,0.34,0.0,0.08
pt_br_eu,nat2alt,4,4.0,0.52,0.0,0.06
pt_br_eu,nat2alt,6,0.5,0.0,0.0,0.06
pt_br_eu,nat2alt,6,1.0,0.1,0.0,0.04
pt_br_eu,nat2alt,6,2.0,0.44,0.0,0.08
pt_br_eu,nat2alt,6,4.0,0.68,0.0,0.1
pt_br_eu,nat2alt,8,0.5,0.0,0.0,0.04
pt_br_eu,nat2alt,8,1.0,0.08,0.0,0.04
pt_br_eu,nat2alt,8,2.0,0.36,0.0,0.18
pt_br_eu,nat2alt,8,4.0,0.72,0.0,0.08
pt_br_eu,nat2alt,10,0.5,0.04,0.0,0.04
pt_br_eu,nat2alt,10,1.0,0.02,0.0,0.04
pt_br_eu,nat2alt,10,2.0,0.54,0.0,0.12
pt_br_eu,nat2alt,10,4.0,0.64,0.0,0.08
pt_br_eu,nat2alt,12,0.5,0.0,0.0,0.02
pt_br_eu,nat2alt,12,1.0,0.04,0.0,0.08
pt_br_eu,nat2alt,12,2.0,0.42,0.0,0.1
pt_br_eu,nat2alt,12,4.0,0.6,0.0,0.14
pt_br_eu,nat2alt,16,0.5,0.02,0.0,0.1
pt_br_eu,nat2alt,16,1.0,0.02,0.0,0.1
pt_br_eu,nat2alt,16,2.0,0.5,0.0,0.08
pt_br_eu,nat2alt,16,4.0,0.68,0.0,0.18
pt_br_eu,nat2alt,20,0.5,0.02,0.0,0.12
pt_br_eu,nat2alt,20,1.0,0.0,0.0,0.08
pt_br_eu,nat2alt,20,2.0,0.02,0.0,0.12
pt_br_eu,nat2alt,20,4.0,0.32,0.0,0.06
pt_br_eu,nat2alt,24,0.5,0.02,0.0,0.06
pt_br_eu,nat2alt,24,1.0,0.0,0.0,0.04
pt_br_eu,nat2alt,24,2.0,0.04,0.0,0.04
pt_br_eu,nat2alt,24,4.0,0.46,0.0,0.14
pt_br_eu,alt2nat,2,0.5,0.7,0.54,0.12
pt_br_eu,alt2nat,2,1.0,0.88,0.54,0.04
pt_br_eu,alt2nat,2,2.0,0.94,0.54,0.06
pt_br_eu,alt2nat,2,4.0,0.96,0.54,0.04
pt_br_eu,alt2nat,4,0.5,0.7,0.54,0.14
pt_br_eu,alt2nat,4,1.0,0.86,0.54,0.08
pt_br_eu,alt2nat,4,2.0,0.94,0.54,0.04
pt_br_eu,alt2nat,4,4.0,0.94,0.54,0.06
pt_br_eu,alt2nat,6,0.5,0.7,0.54,0.12
pt_br_eu,alt2nat,6,1.0,0.9,0.54,0.06
pt_br_eu,alt2nat,6,2.0,0.94,0.54,0.06
pt_br_eu,alt2nat,6,4.0,0.94,0.54,0.06
pt_br_eu,alt2nat,8,0.5,0.76,0.54,0.04
pt_br_eu,alt2nat,8,1.0,0.92,0.54,0.02
pt_br_eu,alt2nat,8,2.0,0.92,0.54,0.04
pt_br_eu,alt2nat,8,4.0,0.86,0.54,0.08
pt_br_eu,alt2nat,10,0.5,0.8,0.54,0.08
pt_br_eu,alt2nat,10,1.0,0.88,0.54,0.08
pt_br_eu,alt2nat,10,2.0,0.92,0.54,0.06
pt_br_eu,alt2nat,10,4.0,0.9,0.54,0.06
pt_br_eu,alt2nat,12,0.5,0.82,0.54,0.06
pt_br_eu,alt2nat,12,1.0,0.92,0.54,0.04
pt_br_eu,alt2nat,12,2.0,0.9,0.54,0.08
pt_br_eu,alt2nat,12,4.0,0.88,0.54,0.08
pt_br_eu,alt2nat,16,0.5,0.84,0.54,0.1
pt_br_eu,alt2nat,16,1.0,0.92,0.54,0.04
pt_br_eu,alt2nat,16,2.0,0.84,0.54,0.08
pt_br_eu,alt2nat,16,4.0,0.84,0.54,0.08
pt_br_eu,alt2nat,20,0.5,0.68,0.54,0.06
pt_br_eu,alt2nat,20,1.0,0.68,0.54,0.12
pt_br_eu,alt2nat,20,2.0,0.68,0.54,0.12
pt_br_eu,alt2nat,20,4.0,0.64,0.54,0.1
pt_br_eu,alt2nat,24,0.5,0.68,0.54,0.12
pt_br_eu,alt2nat,24,1.0,0.68,0.54,0.1
pt_br_eu,alt2nat,24,2.0,0.66,0.54,0.02
pt_br_eu,alt2nat,24,4.0,0.64,0.54,0.14
pt_acordo_eu,nat2alt,2,0.5,0.16,0.08,0.2
pt_acordo_eu,nat2alt,2,1.0,0.2,0.08,0.2
pt_acordo_eu,nat2alt,2,2.0,0.54,0.08,0.14
pt_acordo_eu,nat2alt,2,4.0,0.58,0.08,0.1
pt_acordo_eu,nat2alt,4,0.5,0.12,0.08,0.22
pt_acordo_eu,nat2alt,4,1.0,0.26,0.08,0.22
pt_acordo_eu,nat2alt,4,2.0,0.64,0.08,0.12
pt_acordo_eu,nat2alt,4,4.0,0.7,0.08,0.18
pt_acordo_eu,nat2alt,6,0.5,0.12,0.08,0.2
pt_acordo_eu,nat2alt,6,1.0,0.42,0.08,0.14
pt_acordo_eu,nat2alt,6,2.0,0.62,0.08,0.16
pt_acordo_eu,nat2alt,6,4.0,0.72,0.08,0.14
pt_acordo_eu,nat2alt,8,0.5,0.12,0.08,0.2
pt_acordo_eu,nat2alt,8,1.0,0.4,0.08,0.16
pt_acordo_eu,nat2alt,8,2.0,0.7,0.08,0.1
pt_acordo_eu,nat2alt,8,4.0,0.7,0.08,0.14
pt_acordo_eu,nat2alt,10,0.5,0.1,0.08,0.2
pt_acordo_eu,nat2alt,10,1.0,0.18,0.08,0.14
pt_acordo_eu,nat2alt,10,2.0,0.56,0.08,0.16
pt_acordo_eu,nat2alt,10,4.0,0.72,0.08,0.14
pt_acordo_eu,nat2alt,12,0.5,0.14,0.08,0.16
pt_acordo_eu,nat2alt,12,1.0,0.12,0.08,0.24
pt_acordo_eu,nat2alt,12,2.0,0.52,0.08,0.18
pt_acordo_eu,nat2alt,12,4.0,0.78,0.08,0.08
pt_acordo_eu,nat2alt,16,0.5,0.1,0.08,0.16
pt_acordo_eu,nat2alt,16,1.0,0.14,0.08,0.2
pt_acordo_eu,nat2alt,16,2.0,0.54,0.08,0.14
pt_acordo_eu,nat2alt,16,4.0,0.64,0.08,0.18
pt_acordo_eu,nat2alt,20,0.5,0.16,0.08,0.22
pt_acordo_eu,nat2alt,20,1.0,0.16,0.08,0.16
pt_acordo_eu,nat2alt,20,2.0,0.34,0.08,0.12
pt_acordo_eu,nat2alt,20,4.0,0.58,0.08,0.16
pt_acordo_eu,nat2alt,24,0.5,0.06,0.08,0.2
pt_acordo_eu,nat2alt,24,1.0,0.14,0.08,0.18
pt_acordo_eu,nat2alt,24,2.0,0.34,0.08,0.2
pt_acordo_eu,nat2alt,24,4.0,0.56,0.08,0.18
pt_acordo_eu,alt2nat,2,0.5,0.52,0.34,0.18
pt_acordo_eu,alt2nat,2,1.0,0.64,0.34,0.16
pt_acordo_eu,alt2nat,2,2.0,0.66,0.34,0.22
pt_acordo_eu,alt2nat,2,4.0,0.7,0.34,0.18
pt_acordo_eu,alt2nat,4,0.5,0.54,0.34,0.18
pt_acordo_eu,alt2nat,4,1.0,0.7,0.34,0.12
pt_acordo_eu,alt2nat,4,2.0,0.72,0.34,0.12
pt_acordo_eu,alt2nat,4,4.0,0.74,0.34,0.18
pt_acordo_eu,alt2nat,6,0.5,0.48,0.34,0.16
pt_acordo_eu,alt2nat,6,1.0,0.66,0.34,0.12
pt_acordo_eu,alt2nat,6,2.0,0.68,0.34,0.18
pt_acordo_eu,alt2nat,6,4.0,0.64,0.34,0.2
pt_acordo_eu,alt2nat,8,0.5,0.62,0.34,0.12
pt_acordo_eu,alt2nat,8,1.0,0.64,0.34,0.16
pt_acordo_eu,alt2nat,8,2.0,0.72,0.34,0.16
pt_acordo_eu,alt2nat,8,4.0,0.8,0.34,0.12
pt_acordo_eu,alt2nat,10,0.5,0.46,0.34,0.18
pt_acordo_eu,alt2nat,10,1.0,0.7,0.34,0.16
pt_acordo_eu,alt2nat,10,2.0,0.74,0.34,0.14
pt_acordo_eu,alt2nat,10,4.0,0.66,0.34,0.16
pt_acordo_eu,alt2nat,12,0.5,0.46,0.34,0.18
pt_acordo_eu,alt2nat,12,1.0,0.58,0.34,0.22
pt_acordo_eu,alt2nat,12,2.0,0.74,0.34,0.18
pt_acordo_eu,alt2nat,12,4.0,0.64,0.34,0.2
pt_acordo_eu,alt2nat,16,0.5,0.52,0.34,0.2
pt_acordo_eu,alt2nat,16,1.0,0.56,0.34,0.16
pt_acordo_eu,alt2nat,16,2.0,0.78,0.34,0.18
pt_acordo_eu,alt2nat,16,4.0,0.72,0.34,0.16
pt_acordo_eu,alt2nat,20,0.5,0.48,0.34,0.2
pt_acordo_eu,alt2nat,20,1.0,0.58,0.34,0.14
