icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
8,pre_label_token,0,16,16,16,16,0.01,55.73133850097656,True,3400,1190,0.19782810098984663,0.21711736246317376,50.29753934972427,30.189668953518908,0.09918887168169022,810.3039039522059,889.312762605042
8,pre_label_token,1,16,16,16,16,1000.0,47.28903579711914,False,3400,1190,0.05399876398198745,0.20176503638259502,13.477252233168658,26.25948301683955,0.09918887168169022,221.17893899356616,826.4295693277311
8,pre_label_token,2,16,16,16,16,1000.0,46.38906478881836,False,3400,1190,0.06227624374277452,0.19490167633825992,15.596286944221047,24.502460691307775,0.09918887168169022,255.08349322150735,798.3172597163865
8,pre_label_token,3,16,16,16,16,1000.0,44.18880844116211,False,3400,1190,0.0558576018670026,0.19906872340611048,13.953114516314338,25.569225561318277,0.09918887168169022,228.79273667279412,815.3854582457983
8,pre_label_token,4,16,16,16,16,1000.0,38.10531234741211,False,3400,1190,0.03669845153303707,0.1785320634601497,9.048374472225413,20.311842256433824,0.09918887168169022,150.31685489430146,731.2673450630252
8,pre_label_token,5,16,16,16,16,316.22776601683796,34.935604095458984,False,3400,1190,0.020628348659066594,0.15934752295998966,4.934440478156595,15.400609736081933,0.09918887168169022,84.49371610753677,652.6874409138655
8,pre_label_token,6,16,16,16,16,100.0,33.8289909362793,False,3400,1190,0.01756677995709812,0.1563848094779904,4.150684213077321,14.642156110491072,0.09918887168169022,71.95353041704963,640.5521960346639
8,pre_label_token,7,16,16,16,16,100.0,33.98248291015625,False,3400,1190,0.014749482344178593,0.1513115265790154,3.429456957648782,13.343398458016019,0.09918887168169022,60.41387939453125,619.7720259978992
8,pre_label_token,8,16,16,16,16,100.0,32.98091125488281,False,3400,1190,0.014237089577843162,0.1436843984267291,3.2982850175745346,11.39085129168855,0.09918887168169022,58.31511858771829,588.5313058035714
8,pre_label_token,9,16,16,16,16,100.0,31.601119995117188,False,3400,1190,0.009728847338872797,0.12250902672775653,2.1441746161965765,5.969958290933561,0.09918887168169022,39.849359130859376,501.79698988970586
