icl_example_index,token_role,layer,activation_k,fv_k,feature_dim,train_sample_count,test_sample_count,pca_train_mse,pca_test_mse,fv_train_mse,fv_test_mse,fv_recon_floor_test_mse
1,pre_label_token,25,16,16,32,2600,1170,12.634661674499512,18.048969268798828,0.10145729780197144,0.3286416828632355,0.1967194378376007
1,pre_label_token,26,16,16,32,2600,1170,12.605813980102539,17.95770835876465,0.10137852281332016,0.32831865549087524,0.1967194378376007
1,pre_label_token,27,16,16,32,2600,1170,12.740147590637207,17.87706756591797,0.10244212299585342,0.32782673835754395,0.1967194378376007
1,pre_label_token,28,16,16,32,2600,1170,13.273730278015137,17.619848251342773,0.10630698502063751,0.3258332312107086,0.1967194378376007
1,first_label_token,0,16,16,32,2600,1170,15.862281799316406,12.482940673828125,0.1289873868227005,0.29326698184013367,0.1967194378376007
1,first_label_token,1,16,16,32,2600,1170,13.298989295959473,12.02502155303955,0.10892282426357269,0.2896868884563446,0.1967194378376007
1,first_label_token,2,16,16,32,2600,1170,11.951728820800781,10.9881591796875,0.09839034080505371,0.28140461444854736,0.1967194378376007
1,first_label_token,3,16,16,32,2600,1170,11.616926193237305,11.154252052307129,0.09593319892883301,0.2829473316669464,0.1967194378376007
1,first_label_token,4,16,16,32,2600,1170,9.932191848754883,10.802757263183594,0.08277841657400131,0.28009504079818726,0.1967194378376007
1,first_label_token,5,16,16,32,2600,1170,9.083866119384766,10.069099426269531,0.07616688311100006,0.27423980832099915,0.1967194378376007
1,first_label_token,6,16,16,32,2600,1170,8.386059761047363,9.6971435546875,0.07071433216333389,0.27113303542137146,0.1967194378376007
1,first_label_token,7,16,16,32,2600,1170,7.634470462799072,8.972989082336426,0.06463685631752014,0.2649475634098053,0.1967194378376007
1,first_label_token,8,16,16,32,2600,1170,7.491879463195801,8.578473091125488,0.06362584978342056,0.2620117664337158,0.1967194378376007
1,first_label_token,9,16,16,32,2600,1170,7.410132884979248,8.497133255004883,0.06278245151042938,0.26102420687675476,0.1967194378376007
1,first_label_token,10,16,16,32,2600,1170,7.281613349914551,8.669110298156738,0.061746373772621155,0.26219165325164795,0.1967194378376007
1,first_label_token,11,16,16,32,2600,1170,7.352012634277344,8.809069633483887,0.06227819621562958,0.26350077986717224,0.1967194378376007
1,first_label_token,12,16,16,32,2600,1170,7.235723495483398,8.98716926574707,0.061317022889852524,0.2645477056503296,0.1967194378376007
1,first_label_token,13,16,16,32,2600,1170,7.292203426361084,8.827110290527344,0.06182710453867912,0.26356077194213867,0.1967194378376007
1,first_label_token,14,16,16,32,2600,1170,7.227143287658691,9.06195068359375,0.06116270646452904,0.26510629057884216,0.1967194378376007
1,first_label_token,15,16,16,32,2600,1170,7.29011344909668,8.967286109924316,0.06176803633570671,0.2645721435546875,0.1967194378376007
1,first_label_token,16,16,16,32,2600,1170,7.4829182624816895,9.154048919677734,0.06327968090772629,0.2660384476184845,0.1967194378376007
1,first_label_token,17,16,16,32,2600,1170,7.562951564788818,9.610142707824707,0.06374023109674454,0.2692791521549225,0.1967194378376007
1,first_label_token,18,16,16,32,2600,1170,7.692196369171143,9.664268493652344,0.06484492123126984,0.2699497640132904,0.1967194378376007
1,first_label_token,19,16,16,32,2600,1170,7.714534282684326,9.802421569824219,0.06496936827898026,0.2708495557308197,0.1967194378376007
1,first_label_token,20,16,16,32,2600,1170,7.889370441436768,10.269168853759766,0.06633378565311432,0.2744837999343872,0.1967194378376007
1,first_label_token,21,16,16,32,2600,1170,8.039289474487305,10.377944946289062,0.0674491599202156,0.27528080344200134,0.1967194378376007
1,first_label_token,22,16,16,32,2600,1170,8.247440338134766,10.421195030212402,0.06904766708612442,0.2756599485874176,0.1967194378376007
1,first_label_token,23,16,16,32,2600,1170,8.456789016723633,10.57939338684082,0.07064787298440933,0.2769658863544464,0.1967194378376007
1,first_label_token,24,16,16,32,2600,1170,8.418878555297852,10.580373764038086,0.07035335898399353,0.27705880999565125,0.1967194378376007
1,first_label_token,25,16,16,32,2600,1170,8.545353889465332,10.300439834594727,0.07136522233486176,0.27492281794548035,0.1967194378376007
1,first_label_token,26,16,16,32,2600,1170,8.466073989868164,10.436797142028809,0.07068297266960144,0.2758246660232544,0.1967194378376007
1,first_label_token,27,16,16,32,2600,1170,8.423481941223145,10.806950569152832,0.07028922438621521,0.27851641178131104,0.1967194378376007
1,first_label_token,28,16,16,32,2600,1170,8.443410873413086,11.192846298217773,0.07046572864055634,0.28132063150405884,0.1967194378376007
1,last_label_token,0,16,16,32,2600,1170,14.643730163574219,12.41330623626709,0.11949510872364044,0.2926847040653229,0.1967194378376007
1,last_label_token,1,16,16,32,2600,1170,11.567872047424316,10.838828086853027,0.09554183483123779,0.28040486574172974,0.1967194378376007
1,last_label_token,2,16,16,32,2600,1170,9.4043550491333,10.959805488586426,0.07868284732103348,0.2811969220638275,0.1967194378376007
1,last_label_token,3,16,16,32,2600,1170,8.933446884155273,10.517434120178223,0.07501666992902756,0.27789273858070374,0.1967194378376007
1,last_label_token,4,16,16,32,2600,1170,7.927072525024414,9.56857967376709,0.06714235991239548,0.27016353607177734,0.1967194378376007
1,last_label_token,5,16,16,32,2600,1170,6.362856864929199,8.322757720947266,0.054982446134090424,0.2602972388267517,0.1967194378376007
1,last_label_token,6,16,16,32,2600,1170,5.183243751525879,7.421612739562988,0.04581720754504204,0.25327324867248535,0.1967194378376007
1,last_label_token,7,16,16,32,2600,1170,4.78646183013916,6.835941791534424,0.04265773296356201,0.24838347733020782,0.1967194378376007
1,last_label_token,8,16,16,32,2600,1170,4.356129169464111,6.339122295379639,0.03934908285737038,0.24458187818527222,0.1967194378376007
1,last_label_token,9,16,16,32,2600,1170,4.133066177368164,6.265458106994629,0.037515878677368164,0.24356631934642792,0.1967194378376007
1,last_label_token,10,16,16,32,2600,1170,4.110260009765625,6.5135498046875,0.03731054812669754,0.24530157446861267,0.1967194378376007
1,last_label_token,11,16,16,32,2600,1170,4.118204593658447,6.448078632354736,0.03736992925405502,0.2451649010181427,0.1967194378376007
1,last_label_token,12,16,16,32,2600,1170,4.321052551269531,6.674520969390869,0.03893613815307617,0.24679109454154968,0.1967194378376007
1,last_label_token,13,16,16,32,2600,1170,4.081593990325928,6.715641021728516,0.037102386355400085,0.24744629859924316,0.1967194378376007
1,last_label_token,14,16,16,32,2600,1170,4.166658878326416,6.735927104949951,0.03771226480603218,0.2474496215581894,0.1967194378376007
1,last_label_token,15,16,16,32,2600,1170,4.214827060699463,6.89304780960083,0.03811071068048477,0.24855023622512817,0.1967194378376007
1,last_label_token,16,16,16,32,2600,1170,4.276423931121826,6.960869789123535,0.038625650107860565,0.2491791844367981,0.1967194378376007
1,last_label_token,17,16,16,32,2600,1170,4.316218376159668,7.273852348327637,0.038836345076560974,0.2513863444328308,0.1967194378376007
1,last_label_token,18,16,16,32,2600,1170,4.358874797821045,7.4798903465271,0.03918979689478874,0.2530411183834076,0.1967194378376007
1,last_label_token,19,16,16,32,2600,1170,4.472344875335693,7.7649455070495605,0.04003380611538887,0.25507208704948425,0.1967194378376007
1,last_label_token,20,16,16,32,2600,1170,4.765884876251221,8.425981521606445,0.042255327105522156,0.26013341546058655,0.1967194378376007
1,last_label_token,21,16,16,32,2600,1170,4.911224365234375,8.78610610961914,0.04337605461478233,0.26292672753334045,0.1967194378376007
1,last_label_token,22,16,16,32,2600,1170,4.9845123291015625,8.979674339294434,0.04393332079052925,0.2644530236721039,0.1967194378376007
1,last_label_token,23,16,16,32,2600,1170,5.029086589813232,9.224160194396973,0.04429496452212334,0.2664453089237213,0.1967194378376007
1,last_label_token,24,16,16,32,2600,1170,5.0237627029418945,9.285910606384277,0.04425881430506706,0.26703083515167236,0.1967194378376007
1,last_label_token,25,16,16,32,2600,1170,5.035566806793213,9.406810760498047,0.044316235929727554,0.26786601543426514,0.1967194378376007
1,last_label_token,26,16,16,32,2600,1170,5.04249906539917,9.531942367553711,0.04432688653469086,0.26868483424186707,0.1967194378376007
1,last_label_token,27,16,16,32,2600,1170,5.015115261077881,10.11465072631836,0.0440840870141983,0.2730633318424225,0.1967194378376007
1,last_label_token,28,16,16,32,2600,1170,5.044284820556641,10.031975746154785,0.044285599142313004,0.2723860740661621,0.1967194378376007
2,pre_label_token,0,16,16,32,2600,1170,1878.5013427734375,1922.1085205078125,14.663477897644043,15.1942138671875,0.1967194378376007
2,pre_label_token,1,16,16,32,2600,1170,14.036470413208008,13.679487228393555,0.11431661993265152,0.3017871379852295,0.1967194378376007
2,pre_label_token,2,16,16,32,2600,1170,13.390776634216309,12.943157196044922,0.10938756167888641,0.29644832015037537,0.1967194378376007
2,pre_label_token,3,16,16,32,2600,1170,11.796652793884277,13.899496078491211,0.09714668989181519,0.3038081228733063,0.1967194378376007
2,pre_label_token,4,16,16,32,2600,1170,9.102672576904297,13.247602462768555,0.07608477771282196,0.2982543706893921,0.1967194378376007
2,pre_label_token,5,16,16,32,2600,1170,8.076958656311035,13.088122367858887,0.06717976182699203,0.29351896047592163,0.1967194378376007
2,pre_label_token,6,16,16,32,2600,1170,6.9928297996521,12.408585548400879,0.058837890625,0.2893202304840088,0.1967194378376007
2,pre_label_token,7,16,16,32,2600,1170,6.246878147125244,11.209874153137207,0.05249509960412979,0.2775487005710602,0.1967194378376007
2,pre_label_token,8,16,16,32,2600,1170,5.9770002365112305,11.251033782958984,0.050531934946775436,0.27899986505508423,0.1967194378376007
2,pre_label_token,9,16,16,32,2600,1170,5.5396342277526855,9.74355411529541,0.045524660497903824,0.26144129037857056,0.1967194378376007
2,pre_label_token,10,16,16,32,2600,1170,5.276617050170898,9.586501121520996,0.04322817549109459,0.2600688934326172,0.1967194378376007
2,pre_label_token,11,16,16,32,2600,1170,5.274550914764404,9.561373710632324,0.043942660093307495,0.2626183331012726,0.1967194378376007
2,pre_label_token,12,16,16,32,2600,1170,5.110171794891357,9.354225158691406,0.04285597801208496,0.26077112555503845,0.1967194378376007
2,pre_label_token,13,16,16,32,2600,1170,4.85512638092041,9.530472755432129,0.04045483097434044,0.2603079676628113,0.1967194378376007
2,pre_label_token,14,16,16,32,2600,1170,5.172938346862793,9.865279197692871,0.04151305556297302,0.2589927315711975,0.1967194378376007
2,pre_label_token,15,16,16,32,2600,1170,5.025794982910156,9.378283500671387,0.041590213775634766,0.2591884136199951,0.1967194378376007
2,pre_label_token,16,16,16,32,2600,1170,4.903566837310791,9.555652618408203,0.04063372313976288,0.2599211037158966,0.1967194378376007
2,pre_label_token,17,16,16,32,2600,1170,4.99158239364624,10.05606460571289,0.0411129966378212,0.26297956705093384,0.1967194378376007
2,pre_label_token,18,16,16,32,2600,1170,5.187750816345215,9.951544761657715,0.04298358038067818,0.2643190622329712,0.1967194378376007
2,pre_label_token,19,16,16,32,2600,1170,5.305633068084717,10.033761024475098,0.043857332319021225,0.2650057375431061,0.1967194378376007
2,pre_label_token,20,16,16,32,2600,1170,5.566600322723389,9.963200569152832,0.04594159498810768,0.2658969461917877,0.1967194378376007
2,pre_label_token,21,16,16,32,2600,1170,5.626709938049316,9.906608581542969,0.046628959476947784,0.2666081488132477,0.1967194378376007
2,pre_label_token,22,16,16,32,2600,1170,5.600688934326172,9.67909049987793,0.04666304960846901,0.2658456265926361,0.1967194378376007
2,pre_label_token,23,16,16,32,2600,1170,5.614974498748779,9.628539085388184,0.0468667596578598,0.2656029462814331,0.1967194378376007
2,pre_label_token,24,16,16,32,2600,1170,5.591682434082031,9.569573402404785,0.046841684728860855,0.2655603885650635,0.1967194378376007
2,pre_label_token,25,16,16,32,2600,1170,5.660006523132324,9.896618843078613,0.04746010899543762,0.2680249512195587,0.1967194378376007
2,pre_label_token,26,16,16,32,2600,1170,5.653192043304443,10.010967254638672,0.047432463616132736,0.2690148651599884,0.1967194378376007
2,pre_label_token,27,16,16,32,2600,1170,5.7550129890441895,10.193947792053223,0.04834052920341492,0.27024853229522705,0.1967194378376007
2,pre_label_token,28,16,16,32,2600,1170,5.883514881134033,10.2466459274292,0.04961607605218887,0.27074140310287476,0.1967194378376007
2,first_label_token,0,16,16,32,2600,1170,16.364891052246094,12.674643516540527,0.13290387392044067,0.29475244879722595,0.1967194378376007
2,first_label_token,1,16,16,32,2600,1170,12.997167587280273,12.165678977966309,0.1065603718161583,0.29081594944000244,0.1967194378376007
2,first_label_token,2,16,16,32,2600,1170,11.99038028717041,11.353318214416504,0.09868793189525604,0.28437522053718567,0.1967194378376007
2,first_label_token,3,16,16,32,2600,1170,11.635570526123047,11.150918960571289,0.09609118103981018,0.28302112221717834,0.1967194378376007
2,first_label_token,4,16,16,32,2600,1170,9.803951263427734,10.496896743774414,0.08178861439228058,0.27772262692451477,0.1967194378376007
2,first_label_token,5,16,16,32,2600,1170,8.72675609588623,9.686585426330566,0.07338784635066986,0.2713281214237213,0.1967194378376007
2,first_label_token,6,16,16,32,2600,1170,7.792135715484619,9.707486152648926,0.06599795818328857,0.2710757553577423,0.1967194378376007
2,first_label_token,7,16,16,32,2600,1170,6.90951681137085,8.249947547912598,0.05882216989994049,0.25921207666397095,0.1967194378376007
2,first_label_token,8,16,16,32,2600,1170,6.631102561950684,8.26402473449707,0.0567362979054451,0.259577214717865,0.1967194378376007
2,first_label_token,9,16,16,32,2600,1170,6.000191688537598,7.928013801574707,0.05127451568841934,0.2559308409690857,0.1967194378376007
2,first_label_token,10,16,16,32,2600,1170,5.705668926239014,7.569122314453125,0.0484982430934906,0.25232863426208496,0.1967194378376007
2,first_label_token,11,16,16,32,2600,1170,5.566504955291748,7.325884819030762,0.047521013766527176,0.2509128153324127,0.1967194378376007
2,first_label_token,12,16,16,32,2600,1170,5.426540374755859,7.288703441619873,0.04657550901174545,0.2508924603462219,0.1967194378376007
2,first_label_token,13,16,16,32,2600,1170,5.212003231048584,7.277592658996582,0.04504385218024254,0.25089165568351746,0.1967194378376007
2,first_label_token,14,16,16,32,2600,1170,5.215014457702637,7.322350025177002,0.04499407112598419,0.2509230077266693,0.1967194378376007
2,first_label_token,15,16,16,32,2600,1170,5.11598539352417,7.717858791351318,0.04438203200697899,0.25401031970977783,0.1967194378376007
2,first_label_token,16,16,16,32,2600,1170,4.973291397094727,7.981836795806885,0.0433659553527832,0.2562207579612732,0.1967194378376007
2,first_label_token,17,16,16,32,2600,1170,5.028285980224609,8.180512428283691,0.04377756267786026,0.2577424645423889,0.1967194378376007
2,first_label_token,18,16,16,32,2600,1170,5.148784637451172,8.327167510986328,0.044791266322135925,0.25908398628234863,0.1967194378376007
2,first_label_token,19,16,16,32,2600,1170,5.564995288848877,8.599998474121094,0.04791972413659096,0.26094621419906616,0.1967194378376007
2,first_label_token,20,16,16,32,2600,1170,5.726406097412109,8.815975189208984,0.04920130968093872,0.26252102851867676,0.1967194378376007
2,first_label_token,21,16,16,32,2600,1170,5.642005920410156,9.259990692138672,0.0484311617910862,0.265597939491272,0.1967194378376007
2,first_label_token,22,16,16,32,2600,1170,5.79339075088501,9.402545928955078,0.04966093972325325,0.2668759524822235,0.1967194378376007
2,first_label_token,23,16,16,32,2600,1170,5.902355670928955,9.762141227722168,0.05051182582974434,0.26975706219673157,0.1967194378376007
2,first_label_token,24,16,16,32,2600,1170,5.975008487701416,9.942008018493652,0.05108189955353737,0.27115753293037415,0.1967194378376007
2,first_label_token,25,16,16,32,2600,1170,5.924571990966797,10.23902702331543,0.050779443234205246,0.2735600471496582,0.1967194378376007
2,first_label_token,26,16,16,32,2600,1170,6.004753112792969,10.496439933776855,0.05137128382921219,0.2755531966686249,0.1967194378376007
2,first_label_token,27,16,16,32,2600,1170,6.066336154937744,10.41720962524414,0.05178757756948471,0.27487799525260925,0.1967194378376007
2,first_label_token,28,16,16,32,2600,1170,6.217660427093506,10.437212944030762,0.05301329866051674,0.274854451417923,0.1967194378376007
2,last_label_token,0,16,16,32,2600,1170,14.721980094909668,12.443804740905762,0.12010671943426132,0.29292625188827515,0.1967194378376007
2,last_label_token,1,16,16,32,2600,1170,11.511083602905273,10.951860427856445,0.09506913274526596,0.281322717666626,0.1967194378376007
2,last_label_token,2,16,16,32,2600,1170,10.008191108703613,11.035183906555176,0.08338220417499542,0.2818596661090851,0.1967194378376007
2,last_label_token,3,16,16,32,2600,1170,9.308913230895996,10.43915843963623,0.07793457806110382,0.2773336172103882,0.1967194378376007
2,last_label_token,4,16,16,32,2600,1170,7.989831924438477,9.653861045837402,0.06763959676027298,0.2708195745944977,0.1967194378376007
2,last_label_token,5,16,16,32,2600,1170,6.392472743988037,8.564377784729004,0.055208392441272736,0.2621471881866455,0.1967194378376007
2,last_label_token,6,16,16,32,2600,1170,5.341969013214111,7.8270583152771,0.047007396817207336,0.25628018379211426,0.1967194378376007
2,last_label_token,7,16,16,32,2600,1170,4.80149507522583,6.657709121704102,0.04266407713294029,0.24680618941783905,0.1967194378376007
2,last_label_token,8,16,16,32,2600,1170,4.541927814483643,6.088347911834717,0.04068439081311226,0.24255940318107605,0.1967194378376007
2,last_label_token,9,16,16,32,2600,1170,4.25129508972168,6.172667980194092,0.038190048187971115,0.24242979288101196,0.1967194378376007
2,last_label_token,10,16,16,32,2600,1170,4.276701927185059,6.153439044952393,0.03806633502244949,0.2416650503873825,0.1967194378376007
2,last_label_token,11,16,16,32,2600,1170,4.208352565765381,5.9040985107421875,0.037674158811569214,0.2400895357131958,0.1967194378376007
2,last_label_token,12,16,16,32,2600,1170,4.142513751983643,5.987797260284424,0.037137892097234726,0.2409975528717041,0.1967194378376007
2,last_label_token,13,16,16,32,2600,1170,4.097250938415527,6.081705570220947,0.036930155009031296,0.24199745059013367,0.1967194378376007
2,last_label_token,14,16,16,32,2600,1170,4.117882251739502,6.028056621551514,0.03702104836702347,0.24130694568157196,0.1967194378376007
2,last_label_token,15,16,16,32,2600,1170,4.126873970031738,6.442485332489014,0.0371636301279068,0.24452905356884003,0.1967194378376007
2,last_label_token,16,16,16,32,2600,1170,4.154033184051514,6.806740760803223,0.03737466037273407,0.2474445253610611,0.1967194378376007
2,last_label_token,17,16,16,32,2600,1170,4.226545333862305,6.9884257316589355,0.03792393580079079,0.24889160692691803,0.1967194378376007
2,last_label_token,18,16,16,32,2600,1170,4.227640151977539,7.250596046447754,0.037951286882162094,0.25106528401374817,0.1967194378376007
2,last_label_token,19,16,16,32,2600,1170,4.375368595123291,7.594172477722168,0.039074089378118515,0.25359171628952026,0.1967194378376007
2,last_label_token,20,16,16,32,2600,1170,4.477088928222656,7.811899185180664,0.03985946252942085,0.2552112936973572,0.1967194378376007
2,last_label_token,21,16,16,32,2600,1170,4.581310272216797,8.507743835449219,0.0405774749815464,0.2602215111255646,0.1967194378376007
2,last_label_token,22,16,16,32,2600,1170,4.6600260734558105,8.597981452941895,0.041256505995988846,0.26100900769233704,0.1967194378376007
2,last_label_token,23,16,16,32,2600,1170,4.687052249908447,8.87558364868164,0.04150759428739548,0.26334676146507263,0.1967194378376007
2,last_label_token,24,16,16,32,2600,1170,4.668239593505859,9.016615867614746,0.04139383137226105,0.2645547389984131,0.1967194378376007
2,last_label_token,25,16,16,32,2600,1170,4.7261199951171875,9.082558631896973,0.04183619096875191,0.2650143504142761,0.1967194378376007
2,last_label_token,26,16,16,32,2600,1170,4.663727283477783,9.344335556030273,0.04134514927864075,0.26698172092437744,0.1967194378376007
2,last_label_token,27,16,16,32,2600,1170,4.710525989532471,9.705204010009766,0.0416814349591732,0.26962602138519287,0.1967194378376007
2,last_label_token,28,16,16,32,2600,1170,4.656510353088379,9.829225540161133,0.04116859287023544,0.2704130709171295,0.1967194378376007
3,pre_label_token,0,16,16,32,2600,1170,1878.5013427734375,1922.1085205078125,14.663477897644043,15.1942138671875,0.1967194378376007
3,pre_label_token,1,16,16,32,2600,1170,12.953215599060059,13.562867164611816,0.10597800463438034,0.3010392189025879,0.1967194378376007
3,pre_label_token,2,16,16,32,2600,1170,11.64976978302002,14.291180610656738,0.09589776396751404,0.3068295419216156,0.1967194378376007
3,pre_label_token,3,16,16,32,2600,1170,10.458160400390625,14.759638786315918,0.08674702793359756,0.31058773398399353,0.1967194378376007
3,pre_label_token,4,16,16,32,2600,1170,7.420600414276123,13.634709358215332,0.06309152394533157,0.30130240321159363,0.1967194378376007
3,pre_label_token,5,16,16,32,2600,1170,6.403575897216797,13.210274696350098,0.054153185337781906,0.2941424250602722,0.1967194378376007
3,pre_label_token,6,16,16,32,2600,1170,5.603039741516113,11.939454078674316,0.04805644229054451,0.28474876284599304,0.1967194378376007
3,pre_label_token,7,16,16,32,2600,1170,5.146026611328125,11.021993637084961,0.04378325119614601,0.2742510139942169,0.1967194378376007
3,pre_label_token,8,16,16,32,2600,1170,4.911906719207764,10.59270191192627,0.042348604649305344,0.27306222915649414,0.1967194378376007
3,pre_label_token,9,16,16,32,2600,1170,4.493258476257324,9.58438777923584,0.03667879104614258,0.25590232014656067,0.1967194378376007
3,pre_label_token,10,16,16,32,2600,1170,4.147976875305176,8.28372573852539,0.033990323543548584,0.24645701050758362,0.1967194378376007
3,pre_label_token,11,16,16,32,2600,1170,4.00835657119751,7.682947635650635,0.03383108228445053,0.24545931816101074,0.1967194378376007
3,pre_label_token,12,16,16,32,2600,1170,3.7735536098480225,7.2827348709106445,0.032504498958587646,0.24359387159347534,0.1967194378376007
3,pre_label_token,13,16,16,32,2600,1170,3.6147799491882324,7.226887226104736,0.031093480065464973,0.24309329688549042,0.1967194378376007
3,pre_label_token,14,16,16,32,2600,1170,4.0082807540893555,7.848784923553467,0.03316193073987961,0.24520519375801086,0.1967194378376007
3,pre_label_token,15,16,16,32,2600,1170,3.886124849319458,7.314960479736328,0.0330340676009655,0.24470919370651245,0.1967194378376007
3,pre_label_token,16,16,16,32,2600,1170,3.7622005939483643,6.999149322509766,0.0320567861199379,0.24206049740314484,0.1967194378376007
3,pre_label_token,17,16,16,32,2600,1170,4.037150859832764,7.405961036682129,0.033949997276067734,0.24568846821784973,0.1967194378376007
3,pre_label_token,18,16,16,32,2600,1170,3.936767578125,7.328939437866211,0.03368701785802841,0.24643974006175995,0.1967194378376007
3,pre_label_token,19,16,16,32,2600,1170,4.026284217834473,7.671839714050293,0.03429339826107025,0.24905343353748322,0.1967194378376007
3,pre_label_token,20,16,16,32,2600,1170,4.234508991241455,7.327988147735596,0.03610364720225334,0.24771994352340698,0.1967194378376007
3,pre_label_token,21,16,16,32,2600,1170,4.279236793518066,7.402318477630615,0.0365644171833992,0.24889995157718658,0.1967194378376007
3,pre_label_token,22,16,16,32,2600,1170,4.208541393280029,7.080558776855469,0.036196425557136536,0.2469889372587204,0.1967194378376007
3,pre_label_token,23,16,16,32,2600,1170,4.206939697265625,7.0059380531311035,0.03627512603998184,0.24674898386001587,0.1967194378376007
3,pre_label_token,24,16,16,32,2600,1170,4.195959091186523,6.923910140991211,0.03634234890341759,0.2464519739151001,0.1967194378376007
3,pre_label_token,25,16,16,32,2600,1170,4.208009243011475,7.0580644607543945,0.03642904385924339,0.24724489450454712,0.1967194378376007
3,pre_label_token,26,16,16,32,2600,1170,4.20672082901001,7.142385959625244,0.03637724742293358,0.24798819422721863,0.1967194378376007
3,pre_label_token,27,16,16,32,2600,1170,4.319262981414795,7.359011173248291,0.03737066313624382,0.24972280859947205,0.1967194378376007
3,pre_label_token,28,16,16,32,2600,1170,4.443385124206543,7.744493007659912,0.03856438770890236,0.25251907110214233,0.1967194378376007
3,first_label_token,0,16,16,32,2600,1170,15.725546836853027,12.885343551635742,0.12794271111488342,0.2964240610599518,0.1967194378376007
3,first_label_token,1,16,16,32,2600,1170,13.03486442565918,12.39681625366211,0.10684342682361603,0.29258492588996887,0.1967194378376007
3,first_label_token,2,16,16,32,2600,1170,12.027400016784668,11.239371299743652,0.09896450489759445,0.2834476828575134,0.1967194378376007
3,first_label_token,3,16,16,32,2600,1170,11.697707176208496,10.698534965515137,0.09656465798616409,0.27940529584884644,0.1967194378376007
3,first_label_token,4,16,16,32,2600,1170,10.222491264343262,9.905987739562988,0.08501914143562317,0.27310317754745483,0.1967194378376007
3,first_label_token,5,16,16,32,2600,1170,8.409994125366211,9.509869575500488,0.07086920738220215,0.2698100507259369,0.1967194378376007
3,first_label_token,6,16,16,32,2600,1170,7.3210906982421875,9.366095542907715,0.06227874755859375,0.26833218336105347,0.1967194378376007
3,first_label_token,7,16,16,32,2600,1170,6.325832366943359,7.702073097229004,0.05425141006708145,0.25472742319107056,0.1967194378376007
