icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2
7,pre_label_token,0,4096,4096,0.1,0.3663851320743561,True,3400,1530,0.3306626081466675,0.36728312423805787,1354.3939208984375,1504.3916870915032
7,pre_label_token,1,4096,4096,100000.0,0.2864246666431427,False,3400,1530,0.07254726439714432,0.32984642701990463,297.1535949707031,1351.0509906045752
7,pre_label_token,2,4096,4096,10000.0,0.28281891345977783,False,3400,1530,0.031068185344338417,0.30709782394708374,127.25527954101562,1257.8727328431373
7,pre_label_token,3,4096,4096,3162.2776601683795,0.26618215441703796,False,3400,1530,0.01798561029136181,0.30372828689276005,73.66905212402344,1244.07109375
7,pre_label_token,4,4096,4096,3162.2776601683795,0.23713138699531555,False,3400,1530,0.013109183870255947,0.28304759380864164,53.69522476196289,1159.3629442401962
7,pre_label_token,5,4096,4096,31622.776601683792,0.22970007359981537,False,3400,1530,0.022626709192991257,0.26757847156399994,92.67900085449219,1096.0014297385621
7,pre_label_token,6,4096,4096,31622.776601683792,0.21916185319423676,False,3400,1530,0.021080972626805305,0.26220924090715797,86.34766387939453,1074.0090635212418
7,pre_label_token,7,4096,4096,31622.776601683792,0.2136978805065155,False,3400,1530,0.019104711711406708,0.25771714004815793,78.25289916992188,1055.6093647875816
7,pre_label_token,8,4096,4096,31622.776601683792,0.2101956307888031,False,3400,1530,0.017699312418699265,0.25306696673623874,72.49638366699219,1036.5622676674836
7,pre_label_token,9,4096,4096,31622.776601683792,0.2009369134902954,False,3400,1530,0.015156487934291363,0.23294104532478682,62.08097457885742,954.1265216503268
7,pre_label_token,10,4096,4096,31622.776601683792,0.19832459092140198,False,3400,1530,0.014830355532467365,0.22861877391540927,60.74513626098633,936.4224979575164
7,pre_label_token,11,4096,4096,31622.776601683792,0.19771096110343933,False,3400,1530,0.013906633481383324,0.228725241368113,56.961570739746094,936.85859375
7,pre_label_token,12,4096,4096,31622.776601683792,0.19736509025096893,False,3400,1530,0.013711192645132542,0.22884267919203816,56.16104507446289,937.3396343954248
7,pre_label_token,13,4096,4096,31622.776601683792,0.19730575382709503,False,3400,1530,0.011873316951096058,0.2271455714905184,48.63311004638672,930.3882582720588
7,pre_label_token,14,4096,4096,31622.776601683792,0.19925017654895782,False,3400,1530,0.012440802529454231,0.2303146636563968,50.95752716064453,943.3688623366013
7,pre_label_token,15,4096,4096,31622.776601683792,0.20073583722114563,False,3400,1530,0.01215809490531683,0.23134679108663322,49.799556732177734,947.596466503268
7,pre_label_token,16,4096,4096,31622.776601683792,0.20089899003505707,False,3400,1530,0.011802188120782375,0.23198099448010812,48.34176254272461,950.1941738153595
7,pre_label_token,17,4096,4096,31622.776601683792,0.20214013755321503,False,3400,1530,0.012928333133459091,0.23451803743449692,52.95445251464844,960.5859043096406
7,pre_label_token,18,4096,4096,10000.0,0.2045215368270874,False,3400,1530,0.007386068347841501,0.23779183556051814,30.25333595275879,973.995348243464
7,pre_label_token,19,4096,4096,10000.0,0.20754581689834595,False,3400,1530,0.00752896536141634,0.23916007459553237,30.838642120361328,979.5996604370915
7,pre_label_token,20,4096,4096,10000.0,0.21222244203090668,False,3400,1530,0.007983182556927204,0.2411297311969832,32.69911575317383,987.667373876634
7,pre_label_token,21,4096,4096,10000.0,0.2153671234846115,False,3400,1530,0.008255484513938427,0.2430107465756485,33.8144645690918,995.3720537173202
7,pre_label_token,22,4096,4096,10000.0,0.21972264349460602,False,3400,1530,0.008429409936070442,0.24421104481017666,34.52686309814453,1000.2884446486928
7,pre_label_token,23,4096,4096,10000.0,0.22308635711669922,False,3400,1530,0.008529947139322758,0.2449063905703476,34.93865966796875,1003.1365757761438
7,pre_label_token,24,4096,4096,10000.0,0.22515495121479034,False,3400,1530,0.008643029257655144,0.24731508142807904,35.40184783935547,1013.0025914011438
7,pre_label_token,25,4096,4096,10000.0,0.22659194469451904,False,3400,1530,0.008604533970355988,0.24904511146296082,35.244171142578125,1020.0888071895425
7,pre_label_token,26,4096,4096,10000.0,0.22730785608291626,False,3400,1530,0.008514510467648506,0.25029319501390646,34.87543487548828,1025.2009089052287
7,pre_label_token,27,4096,4096,10000.0,0.22832106053829193,False,3400,1530,0.008708079345524311,0.25322457481833066,35.66829299926758,1037.207878880719
7,pre_label_token,28,4096,4096,10000.0,0.23144958913326263,False,3400,1530,0.009112169034779072,0.25505355261509716,37.32344055175781,1044.6993591707517
7,first_label_token,0,4096,4096,31622.776601683792,0.31223395466804504,False,3400,1530,0.07740459591150284,0.30784808015511705,317.04925537109375,1260.945751633987
7,first_label_token,1,4096,4096,31622.776601683792,0.2904021441936493,False,3400,1530,0.06548747420310974,0.30160514607149014,268.2366943359375,1235.3747268178104
7,first_label_token,2,4096,4096,31622.776601683792,0.27213096618652344,False,3400,1530,0.05399325117468834,0.29114580466077217,221.15635681152344,1192.5332005718953
7,first_label_token,3,4096,4096,31622.776601683792,0.2668297588825226,False,3400,1530,0.05177048593759537,0.29300875258601566,212.05191040039062,1200.163871017157
7,first_label_token,4,4096,4096,10000.0,0.24497926235198975,False,3400,1530,0.02241388149559498,0.2776258144503325,91.8072509765625,1137.1553462009804
7,first_label_token,5,4096,4096,10000.0,0.23196956515312195,False,3400,1530,0.018469128757715225,0.26500499201755895,75.64955139160156,1085.4604575163398
7,first_label_token,6,4096,4096,10000.0,0.2250928431749344,False,3400,1530,0.015378126874566078,0.25956894307354694,62.988807678222656,1063.1944061478757
7,first_label_token,7,4096,4096,10000.0,0.22073575854301453,False,3400,1530,0.013667377643287182,0.25768486222410514,55.9815788269043,1055.477205882353
7,first_label_token,8,4096,4096,10000.0,0.2153206467628479,False,3400,1530,0.012744789011776447,0.2526516596476237,52.20265579223633,1034.8612030228758
7,first_label_token,9,4096,4096,10000.0,0.21292676031589508,False,3400,1530,0.011585296131670475,0.24419673969543057,47.453372955322266,1000.229856004902
7,first_label_token,10,4096,4096,10000.0,0.21105527877807617,False,3400,1530,0.010768890380859375,0.24164072547862733,44.109375,989.7603936887255
7,first_label_token,11,4096,4096,10000.0,0.2098681926727295,False,3400,1530,0.0103007135912776,0.24035923590067945,42.19172286987305,984.5114634395425
7,first_label_token,12,4096,4096,10000.0,0.20958000421524048,False,3400,1530,0.01002548448741436,0.24092274584801368,41.06438446044922,986.8195925245099
7,first_label_token,13,4096,4096,10000.0,0.20963825285434723,False,3400,1530,0.00953740905970335,0.2405722175548279,39.06522750854492,985.383797998366
7,first_label_token,14,4096,4096,10000.0,0.21106821298599243,False,3400,1530,0.009301247075200081,0.24200635049857344,38.09790802001953,991.2580014297386
7,first_label_token,15,4096,4096,10000.0,0.2111906111240387,False,3400,1530,0.009259391576051712,0.24228258693919463,37.92646789550781,992.3894837622549
7,first_label_token,16,4096,4096,10000.0,0.21147817373275757,False,3400,1530,0.009285654872655869,0.2439550275116964,38.03403854370117,999.2398029003268
7,first_label_token,17,4096,4096,10000.0,0.21270324289798737,False,3400,1530,0.009322314523160458,0.2446850184521644,38.184200286865234,1002.2298304738562
7,first_label_token,18,4096,4096,10000.0,0.21330399811267853,False,3400,1530,0.009332772344350815,0.24598317177467097,38.22703552246094,1007.5470383986928
7,first_label_token,19,4096,4096,10000.0,0.21489743888378143,False,3400,1530,0.00937710702419281,0.247378520092933,38.408626556396484,1013.2624208537582
7,first_label_token,20,4096,4096,10000.0,0.21710559725761414,False,3400,1530,0.009295288473367691,0.24792306127111896,38.07350158691406,1015.4928819444444
7,first_label_token,21,4096,4096,10000.0,0.21734412014484406,False,3400,1530,0.009353965520858765,0.24901531817866307,38.313846588134766,1019.9667483660131
7,first_label_token,22,4096,4096,10000.0,0.2191733419895172,False,3400,1530,0.009494323283433914,0.25075432833503275,38.88874816894531,1027.0897084354576
