lam,lofo_r2,lofo_r2_per_dim
0.0001,-2.3076984075531946,-2.5505452156066895
0.001,-2.166416854176747,-2.397425889968872
0.01,-1.3950546865370312,-1.5611015558242798
0.1,-0.3430603926679501,-0.4213576912879944
1.0,0.03298610000086255,-0.01423241663724184
10.0,0.08790781877386078,0.049781929701566696
100.0,0.06767940659354721,0.038129694759845734
1000.0,0.01590339143062003,0.0054806931875646114
