icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2,test_r2,test_r2_testmean_baseline,train_r2
1,pre_label_token,0,4096,4096,0.1,0.21920008957386017,True,3400,1190,0.19782809913158417,0.21711736246317376,810.303955078125,889.3127494747899,9.954497570685561e-08,-0.14167278159544217,0.0
1,pre_label_token,1,4096,4096,31622776.60168379,0.21912288665771484,False,3400,1190,0.1943550705909729,0.2179994919720818,796.0784301757812,892.9258994222689,-0.004062815604180647,-0.1463113016969071,0.017555789879481143
1,pre_label_token,2,4096,4096,10000000.0,0.21871866285800934,False,3400,1190,0.18639138340950012,0.2201703800874598,763.4591064453125,901.8178702731093,-0.01406149960922054,-0.15772652821356337,0.05781138155948706
1,pre_label_token,3,4096,4096,31622776.60168379,0.21908541023731232,False,3400,1190,0.1937168538570404,0.21825373994202174,793.4642333984375,893.9673122373949,-0.0052338317852285154,-0.14764821913070092,0.020781907588411808
1,pre_label_token,4,4096,4096,10000000.0,0.2189895659685135,False,3400,1190,0.18753215670585632,0.21978731876661797,768.1317138671875,900.2488707983193,-0.012297194450184845,-0.15571226883455447,0.05204489387970901
1,pre_label_token,5,4096,4096,10000000.0,0.21877939999103546,False,3400,1190,0.18812453746795654,0.21938011746446626,770.5580444335938,898.5809676995798,-0.010421705281574711,-0.1535710736854301,0.0490504721332502
1,pre_label_token,6,4096,4096,3162277.6601683795,0.21826370060443878,False,3400,1190,0.17247971892356873,0.22226512331922516,706.4769287109375,910.3979451155462,-0.02370947524543654,-0.16874136049139832,0.12813336588325164
1,pre_label_token,7,4096,4096,3162277.6601683795,0.21804191172122955,False,3400,1190,0.17239415645599365,0.22205975316151852,706.1263427734375,909.5567423844537,-0.022763580661359306,-0.16766145828300005,0.1285658750563704
1,pre_label_token,8,4096,4096,3162277.6601683795,0.21776464581489563,False,3400,1190,0.17230437695980072,0.22196093487138507,705.7587280273438,909.1519695378151,-0.022308443038207004,-0.1671418399950415,0.12901970086062697
1,pre_label_token,9,4096,4096,3162277.6601683795,0.21811287105083466,False,3400,1190,0.17310576140880585,0.22208408868613363,709.0411376953125,909.6564009978991,-0.022875665304966653,-0.16778942228257931,0.12496878770661601
1,pre_label_token,10,4096,4096,3162277.6601683795,0.21741260588169098,False,3400,1190,0.17280644178390503,0.22212148554184857,707.8151245117188,909.8096179096639,-0.023047907872617568,-0.16798606695347362,0.1264818165746825
1,pre_label_token,11,4096,4096,1000000.0,0.21651828289031982,False,3400,1190,0.14821897447109222,0.2283327102661133,607.1049194335938,935.2507681197479,-0.05165558823269012,-0.2006466802163509,0.250768848703817
1,pre_label_token,12,4096,4096,1000000.0,0.21598444879055023,False,3400,1190,0.14819367229938507,0.22830421063078551,607.0013427734375,935.1340467436975,-0.05152432451353173,-0.20049681998605906,0.25089674849064314
1,pre_label_token,13,4096,4096,1000000.0,0.21524791419506073,False,3400,1190,0.1478091925382614,0.2279317791722402,605.4264526367188,933.6085674894958,-0.049808978411099325,-0.19853845583495056,0.2528402527896352
1,pre_label_token,14,4096,4096,1000000.0,0.21541711688041687,False,3400,1190,0.14852629601955414,0.2275296539819541,608.3637084960938,931.9614430147059,-0.047956868816111164,-0.1964239525113327,0.24921537096323831
1,pre_label_token,15,4096,4096,1000000.0,0.21512161195278168,False,3400,1190,0.1490524262189865,0.2273994317575663,610.518798828125,931.4280790441177,-0.04735709084373951,-0.19573920225711228,0.24655583876461762
1,pre_label_token,16,4096,4096,1000000.0,0.21490274369716644,False,3400,1190,0.14876030385494232,0.22730501639742812,609.3222045898438,931.0413209033613,-0.04692223225081782,-0.19524273598830977,0.24803248624455876
1,pre_label_token,17,4096,4096,1000000.0,0.21500809490680695,False,3400,1190,0.1492701917886734,0.2272100961508871,611.4107055664062,930.6525472689076,-0.04648504825035227,-0.19474361486474434,0.24545505697152137
1,pre_label_token,18,4096,4096,1000000.0,0.21507900953292847,False,3400,1190,0.14939290285110474,0.22734703416583918,611.913330078125,931.2134716386555,-0.04711575783417854,-0.19546367890136884,0.24483476560255002
1,pre_label_token,19,4096,4096,1000000.0,0.21528100967407227,False,3400,1190,0.15035738050937653,0.22688669637471687,615.8638305664062,929.3279149159664,-0.04499553244052268,-0.19304307503762552,0.23995943362238337
1,pre_label_token,20,4096,4096,1000000.0,0.2147846668958664,False,3400,1190,0.1512652039527893,0.22558918960955965,619.5823364257812,924.0133206407563,-0.03901947128504024,-0.18622036799609543,0.23537048267255423
1,pre_label_token,21,4096,4096,1000000.0,0.21522384881973267,False,3400,1190,0.15098696947097778,0.22538018106412486,618.442626953125,923.1572019432773,-0.03805681900215574,-0.185121333977182,0.23677692838493225
1,pre_label_token,22,4096,4096,1000000.0,0.21526822447776794,False,3400,1190,0.15193694829940796,0.22503826718370454,622.333740234375,921.7567226890757,-0.036482030866810344,-0.18332344104730747,0.23197488644751108
1,pre_label_token,23,4096,4096,1000000.0,0.21529018878936768,False,3400,1190,0.15230216085910797,0.2247967183089056,623.8296508789062,920.7673581932773,-0.035369504222171555,-0.18205329953188754,0.23012877580244495
1,pre_label_token,24,4096,4096,1000000.0,0.21535778045654297,False,3400,1190,0.1527428925037384,0.2245519093104771,625.6348876953125,919.7646139705882,-0.03424196208882191,-0.18076601523999747,0.22790092421530883
1,pre_label_token,25,4096,4096,1000000.0,0.2153317928314209,False,3400,1190,0.15282680094242096,0.22463882510401623,625.9785766601562,920.1206276260505,-0.03464227915191187,-0.18122304638043052,0.2274767759823182
1,pre_label_token,26,4096,4096,1000000.0,0.2154393494129181,False,3400,1190,0.1527990698814392,0.22464162361722032,625.864990234375,920.1321034663865,-0.034655168553725524,-0.18123776186111717,0.22761695354608935
1,pre_label_token,27,4096,4096,1000000.0,0.21581251919269562,False,3400,1190,0.1533210128545761,0.2244754566865809,628.0028686523438,919.4514574579832,-0.033889836328733436,-0.18036400280398768,0.22497858733103648
1,pre_label_token,28,4096,4096,1000000.0,0.21591655910015106,False,3400,1190,0.1535644680261612,0.2247595346274496,629.0001220703125,920.6150735294118,-0.03519824349326117,-0.18185777579967088,0.22374794733270564
1,first_label_token,0,4096,4096,100000000.0,0.21921423077583313,True,3400,1190,0.19733582437038422,0.21715795693277312,808.2874755859375,889.4789915966387,-0.00018687060378552722,-0.14188624034650243,0.002488396559239603
1,first_label_token,1,4096,4096,10000000.0,0.21914443373680115,False,3400,1190,0.1920311003923416,0.21787968964135948,786.5593872070312,892.4351693802521,-0.0035110296141638297,-0.14568134258812981,0.029303212054758276
1,first_label_token,2,4096,4096,1000000.0,0.2185121327638626,False,3400,1190,0.15441632270812988,0.2284122931857069,632.4892578125,935.5767594537815,-0.05202213151954971,-0.20106515275189207,0.21944191251910683
1,first_label_token,3,4096,4096,1000000.0,0.21790972352027893,False,3400,1190,0.15256008505821228,0.22743359573748934,624.8861083984375,931.5680344012605,-0.04751444342086453,-0.19591884742941246,0.2288249964089386
1,first_label_token,4,4096,4096,1000000.0,0.2177969068288803,False,3400,1190,0.14960750937461853,0.2289112587936786,612.7923583984375,937.6205094537816,-0.05432026904591547,-0.20368887407528513,0.2437499524518607
1,first_label_token,5,4096,4096,1000000.0,0.21771124005317688,False,3400,1190,0.14728765189647675,0.22927334889644335,603.2902221679688,939.1036567752101,-0.05598798489605583,-0.20559286005835786,0.2554765852624947
1,first_label_token,6,4096,4096,1000000.0,0.21735835075378418,False,3400,1190,0.1454363465309143,0.22985748643634699,595.707275390625,941.4962578781513,-0.05867840760167775,-0.20866444273811346,0.26483473697951165
1,first_label_token,7,4096,4096,1000000.0,0.21710872650146484,False,3400,1190,0.1436094045639038,0.2301311701285739,588.22412109375,942.6172597163866,-0.059938940899789905,-0.21010355943811954,0.2740697343081536
1,first_label_token,8,4096,4096,1000000.0,0.21625559031963348,False,3400,1190,0.14182162284851074,0.23006992019525097,580.9013671875,942.3663602941176,-0.05965683574462877,-0.20978148762886373,0.2831067807299763
1,first_label_token,9,4096,4096,1000000.0,0.2156204730272293,False,3400,1190,0.1410556137561798,0.23187373826483718,577.7638549804688,949.754818802521,-0.06796486726067652,-0.219266542023562,0.2869788752185426
1,first_label_token,10,4096,4096,1000000.0,0.21546906232833862,False,3400,1190,0.14124855399131775,0.23140603073504792,578.5540771484375,947.8391150210084,-0.06581069829912867,-0.21680718570838842,0.28600358285115435
1,first_label_token,11,4096,4096,1000000.0,0.21550165116786957,False,3400,1190,0.1411297619342804,0.23075790084710643,578.0675048828125,945.1843224789916,-0.06282553941514779,-0.21339911072255302,0.28660406406468686
1,first_label_token,12,4096,4096,1000000.0,0.2152993083000183,False,3400,1190,0.1415378898382187,0.22989119040865857,579.7391357421875,941.6343487394957,-0.05883364147415193,-0.20884166904274082,0.2845410209189969
1,first_label_token,13,4096,4096,1000000.0,0.21609164774417877,False,3400,1190,0.14140434563159943,0.23072069632906875,579.1921997070312,945.0319852941177,-0.06265418271703727,-0.21320347742490187,0.2852160726796188
1,first_label_token,14,4096,4096,1000000.0,0.21612219512462616,False,3400,1190,0.14193694293498993,0.23045770661169743,581.3737182617188,943.9547400210084,-0.0614429037653752,-0.21182059307721057,0.2825238499583347
1,first_label_token,15,4096,4096,1000000.0,0.21637605130672455,False,3400,1190,0.14255061745643616,0.22981355971648915,583.8873291015625,941.3163209033613,-0.058476089763128236,-0.20843346194561718,0.27942179052319827
1,first_label_token,16,4096,4096,1000000.0,0.21650347113609314,False,3400,1190,0.14320875704288483,0.22981277914608225,586.5830688476562,941.3131368172269,-0.058472494609242975,-0.2084293574558722,0.27609496491380436
1,first_label_token,17,4096,4096,1000000.0,0.2168227881193161,False,3400,1190,0.14384441077709198,0.2298282799600553,589.1866455078125,941.3766281512605,-0.058543888311958225,-0.2085108657111534,0.27288180289588315
1,first_label_token,18,4096,4096,1000000.0,0.2168402224779129,False,3400,1190,0.14424395561218262,0.22958986138095375,590.8232421875,940.4000459558823,-0.057445779194090774,-0.2072571842952644,0.270862146250318
1,first_label_token,19,4096,4096,1000000.0,0.21714183688163757,False,3400,1190,0.14558181166648865,0.22934187881085052,596.3031616210938,939.3843421743697,-0.05630362021332336,-0.20595321234486375,0.26409942619093874
1,first_label_token,20,4096,4096,1000000.0,0.21658773720264435,False,3400,1190,0.1458301544189453,0.2293031676476743,597.3203735351562,939.225774684874,-0.05612532420381244,-0.2057496566234751,0.2628440799911479
1,first_label_token,21,4096,4096,1000000.0,0.21643012762069702,False,3400,1190,0.14635390043258667,0.22918546981170398,599.465576171875,938.7436580882353,-0.05558323110301755,-0.20513076362359906,0.2601965995981175
1,first_label_token,22,4096,4096,1000000.0,0.21638107299804688,False,3400,1190,0.1466120183467865,0.22932385356486346,600.5228881835938,939.3104910714286,-0.05622059947288949,-0.2058584298157673,0.25889184099540685
1,first_label_token,23,4096,4096,1000000.0,0.21633532643318176,False,3400,1190,0.14705397188663483,0.2290836863157128,602.3331298828125,938.3267725840336,-0.05511443632444979,-0.20459555333147672,0.2566578128579057
1,first_label_token,24,4096,4096,1000000.0,0.21630652248859406,False,3400,1190,0.14733323454856873,0.22922719907359917,603.4768676757812,938.9145942752101,-0.05577542788206746,-0.2053501894767935,0.25524616980436676
1,first_label_token,25,4096,4096,1000000.0,0.21648173034191132,False,3400,1190,0.14753004908561707,0.2292098341869707,604.2830810546875,938.8434742647058,-0.055695448627056,-0.20525887932916498,0.25425129325289453
1,first_label_token,26,4096,4096,1000000.0,0.21629992127418518,False,3400,1190,0.14744237065315247,0.22963199455197117,603.9239501953125,940.5726693802521,-0.057639836299175684,-0.20747873403226924,0.2546944984034747
1,first_label_token,27,4096,4096,1000000.0,0.21638606488704681,False,3400,1190,0.14764390885829926,0.229661050363749,604.74951171875,940.6916622899159,-0.057773661657755104,-0.2076315188168556,0.25367574421217687
1,first_label_token,28,4096,4096,1000000.0,0.21657294034957886,False,3400,1190,0.14783154428005219,0.22990866108100955,605.5179443359375,941.7058757878151,-0.05891410795741092,-0.20893353544565296,0.2527272671122269
1,last_label_token,0,4096,4096,100000000.0,0.21921321749687195,True,3400,1190,0.19728998839855194,0.21716472401338466,808.0999145507812,889.5067423844538,-0.00021803844711754117,-0.14192182382843788,0.00272009252171157
1,last_label_token,1,4096,4096,3162277.6601683795,0.21887938678264618,False,3400,1190,0.17878219485282898,0.22052239490156414,732.2918701171875,903.2597163865546,-0.01568281065993271,-0.1595775350949198,0.09627502039579783
1,last_label_token,2,4096,4096,3162277.6601683795,0.21858686208724976,False,3400,1190,0.17666280269622803,0.22187649702825465,723.61083984375,908.8061383928572,-0.021919538927696935,-0.1666978387132234,0.10698832232764954
1,last_label_token,3,4096,4096,3162277.6601683795,0.21840038895606995,False,3400,1190,0.17631080746650696,0.2214381770927365,722.1690063476562,907.0107996323529,-0.019900723449685742,-0.16439301180148047,0.10876762077547497
1,last_label_token,4,4096,4096,3162277.6601683795,0.21836453676223755,False,3400,1190,0.1758197546005249,0.22206242505241844,720.1575927734375,909.56771927521,-0.022775886865725514,-0.16767550794296837,0.11124984078434963
1,last_label_token,5,4096,4096,3162277.6601683795,0.21839837729930878,False,3400,1190,0.17484474182128906,0.22203048898392364,716.1640625,909.4368960084033,-0.022628795610777575,-0.16750757784406667,0.11617842668046796
1,last_label_token,6,4096,4096,1000000.0,0.21818529069423676,False,3400,1190,0.1410439908504486,0.23194421078978467,577.7161254882812,950.043487394958,-0.06828944986030283,-0.21963710917982304,0.2870376277707949
1,last_label_token,7,4096,4096,3162277.6601683795,0.2180759161710739,False,3400,1190,0.1726565957069397,0.2221574094115185,707.201416015625,909.9567095588235,-0.023213366156037862,-0.16817496619094796,0.12723927255602752
1,last_label_token,8,4096,4096,1000000.0,0.21735037863254547,False,3400,1190,0.13640397787094116,0.23106860793939157,558.7106323242188,946.4570115546219,-0.06425659521755289,-0.21503290834373945,0.31049239986776156
1,last_label_token,9,4096,4096,1000000.0,0.2165112942457199,False,3400,1190,0.13462549448013306,0.23303887824050518,551.426025390625,954.5272584033613,-0.07333127299841102,-0.2253932219992114,0.3194824442477824
1,last_label_token,10,4096,4096,1000000.0,0.2165815681219101,False,3400,1190,0.13439494371414185,0.2325636022231158,550.481689453125,952.5804950105043,-0.07114224507044598,-0.22289406814692314,0.32064785384835615
1,last_label_token,11,4096,4096,1000000.0,0.21615701913833618,False,3400,1190,0.1335129290819168,0.23241983622062107,546.8689575195312,951.991668855042,-0.07048008711793319,-0.22213810036016968,0.32510634400267124
1,last_label_token,12,4096,4096,1000000.0,0.21596919000148773,False,3400,1190,0.13284684717655182,0.2319898653431099,544.1406860351562,950.23046875,-0.06849972576022445,-0.2198771754752864,0.3284733171894376
1,last_label_token,13,4096,4096,1000000.0,0.21685007214546204,False,3400,1190,0.13279184699058533,0.23240589494464778,543.9154052734375,951.9345456932773,-0.07041587634074187,-0.22206479265626777,0.3287513372796469
1,last_label_token,14,4096,4096,1000000.0,0.21681159734725952,False,3400,1190,0.1326865702867508,0.23218665563759683,543.4841918945312,951.0365283613445,-0.06940610318055085,-0.22091196200893348,0.32928349982023974
1,last_label_token,15,4096,4096,1000000.0,0.2169521152973175,False,3400,1190,0.13289497792720795,0.2317019486627659,544.3378295898438,949.0511226365546,-0.0671736381161181,-0.21836321715529317,0.3282300213640851
1,last_label_token,16,4096,4096,1000000.0,0.21681968867778778,False,3400,1190,0.13310763239860535,0.23182990931663192,545.2089233398438,949.5753216911764,-0.06776299973914313,-0.2190360753457974,0.32715507562922286
1,last_label_token,17,4096,4096,1000000.0,0.21697764098644257,False,3400,1190,0.13316026329994202,0.23226507972268498,545.4244384765625,951.3577862394958,-0.06976730910342921,-0.2213243410206851,0.32688903202081887
1,last_label_token,18,4096,4096,1000000.0,0.21690501272678375,False,3400,1190,0.13317890465259552,0.2320303524241728,545.5007934570312,950.3963169642857,-0.06868620129849234,-0.22009006954295263,0.3267948019658604
1,last_label_token,19,4096,4096,1000000.0,0.21693696081638336,False,3400,1190,0.13370785117149353,0.23216137124710723,547.6673583984375,950.9329766281512,-0.06928964824721051,-0.22077900856802146,0.32412103357188626
1,last_label_token,20,4096,4096,1000000.0,0.21589979529380798,False,3400,1190,0.13350816071033478,0.2324599915191907,546.849365234375,952.1560990021009,-0.07066503453124384,-0.22234924980899162,0.3251304476138517
